text,phonetic,meaning,example,audio,tag,difficulty,root,inflections,source,grade
day,de,一天,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
schedule,ˈskedʒʊl; skɛdʒʊl,工作计划,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
sandwich,'sænwɪtʃ,三明治,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
salad,'sæləd,沙拉,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
hamburger,hæmbɝ​ɡɚ,汉堡包,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
ice cream,aɪs krim,冰淇淋,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
tea,ti,茶,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
fresh,frɛʃ,新鲜的,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
healthy,'hɛlθi,健康的,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
delicious,dɪ'lɪʃəs,美味的,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
hot,hɑt,辣的,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
sweet,swit,甜的,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
drink,drɪŋk,喝,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
thirsty,'θɝsti,渴的,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
favourite,'fevərɪt,特别喜欢的,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
food,fud,食物,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
Dear,dɪr,亲爱的,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
onion,'ʌnjən,洋葱,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
sing,sɪŋ,唱,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
song,sɔŋ,歌曲,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
sing English songs,,唱英文歌曲,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
play the pipa,,弹琵琶,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
kung fu,，kʌŋ'fu,功夫,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
do kung fu,,练武术,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
dance,dæns,跳舞,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
draw,drɔ,画,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
cartoon,kɑr'tun,漫画,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
draw cartoons,,画漫画,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
cook,kʊk,烹饪,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
swim,swɪm,游泳,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
play basketball,,打篮球,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
ping-pong,,乒乓球,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
play ping-pong,,打乒乓球,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
speak English,,说英语,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
we'll,wɪl,我们将……（=we will）,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
party,'pɑrti,聚会,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
next,nɛkst,下一个的,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
wonderful,ˈwʌndɚfəl,极好的,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
learn,lɝn,学习,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
any,'ɛni,任何的,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
problem,'prɑbləm,没问题,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
no problem,,没问题,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
want,wɔ:nt; wɔnt,要,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
send,sɛnd,邮寄,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
email,'imel,电子邮件,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
at,æt; ət,（接邮件地址）,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
clock,klɑk,时钟,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
plant,plænt,植物,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
bottle,'bɑtl,瓶子,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
water bottle,,水瓶,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
bike,baɪk,自行车,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
photo,'foto,照片,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
front,frʌnt,正面,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
in front of,ɪn frʌnt ʌv,在⋯⋯前面,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
between,bəˈtwin,在⋯⋯中间,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
above,ə'bʌv,在⋯⋯上面,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
beside,bɪ'saɪd,在旁边,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
behind,bɪ'haɪnd,在⋯⋯后面,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
there,ðɛr,（存在或发生）,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
grandparent,'græn'pɛrənt,（外）祖父母,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
their,ðɛr,他们的,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
house,haʊs,房子,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
lot,lɑt,大量,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
lots of,,大量,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
flower,'flaʊɚ,花,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
move,muv,搬家,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
dirty,ˈdɝ​tɪ,肮脏的,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
everywhere,'ɛvrɪwɛr,处处,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
mouse,maʊs,老鼠,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
live,laɪv；lɪv,住,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
nature,'netʃɚ,自然界,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
forest,'fɔrɪst,森林,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
river,'rɪvɚ,河,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
lake,lek,湖,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
mountain,ˈmaʊntn,山,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
hill,hɪl,小山,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
tree,tri,树,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
bridge,brɪdʒ,桥,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
building,'bɪldɪŋ,建筑,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
village,'vɪlɪdʒ,村庄,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
house.,haʊs,房屋,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
boating,'bəutiŋ,划船,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
go boating,,去划船,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
aren't,ɑrnt,不是（= are not）,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
rabbit,'ræbɪt,兔,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
high,haɪ,高的,,,人教版五上,1,,,人教版PEP 五年级上册,五年级
