text,phonetic,meaning,example,audio,tag,difficulty,root,inflections,source,grade
stranger,'strendʒɚ,陌生人,,,人教版九上,2,,,人教版 9年级上册,九年级
relative,'rɛlətɪv,亲属；亲戚,,,人教版九上,2,,,人教版 9年级上册,九年级
put on,pʊt ɑn,增加（体重）；发胖,,,人教版九上,2,,,人教版 9年级上册,九年级
pound,paʊnd,磅（重量单位）；英镑（英国货币单位）,,,人教版九上,2,,,人教版 9年级上册,九年级
folk,fok,民间的；民俗的,,,人教版九上,2,,,人教版 9年级上册,九年级
goddess,ɡɑdɪs,女神,,,人教版九上,2,,,人教版 9年级上册,九年级
steal,stil,偷；窃取,,,人教版九上,2,,,人教版 9年级上册,九年级
lay,le,放置；安放；产（卵）；下（蛋）,,,人教版九上,2,,,人教版 9年级上册,九年级
lay out,'lei，aut,摆放；布置,,,人教版九上,2,,,人教版 9年级上册,九年级
dessert,dɪ'zɝt,（饭后）甜点；甜食,,,人教版九上,2,,,人教版 9年级上册,九年级
garden,'ɡɑrdn,花园；园子,,,人教版九上,2,,,人教版 9年级上册,九年级
admire,ədˈmaɪr,欣赏；仰慕,,,人教版九上,2,,,人教版 9年级上册,九年级
tie,taɪ,领带；捆；束,,,人教版九上,2,,,人教版 9年级上册,九年级
haunted,'hɔntɪd,有鬼魂出没的；闹鬼的,,,人教版九上,2,,,人教版 9年级上册,九年级
ghost,ɡost,鬼；鬼魂,,,人教版九上,2,,,人教版 9年级上册,九年级
trick,trɪk,花招；把戏,,,人教版九上,2,,,人教版 9年级上册,九年级
treat,trit,款待；招待；招待；请（客）,,,人教版九上,2,,,人教版 9年级上册,九年级
spider,'spaɪdɚ,蜘蛛,,,人教版九上,2,,,人教版 9年级上册,九年级
Christmas,ˈkrɪsməs,圣诞节,,,人教版九上,2,,,人教版 9年级上册,九年级
fool,ful,蠢人；傻瓜；愚弄；愚蠢的,,,人教版九上,2,,,人教版 9年级上册,九年级
lie,laɪ,平躺；处于,,,人教版九上,2,,,人教版 9年级上册,九年级
novel,ˈnɑːvl,（长篇）小说,,,人教版九上,2,,,人教版 9年级上册,九年级
eve,iːv,（尤指宗教节假日的）前夕；前夜,,,人教版九上,2,,,人教版 9年级上册,九年级
bookstore,bʊkstɔr,书店,,,人教版九上,2,,,人教版 9年级上册,九年级
dead,dɛd,死的；失去生命的,,,人教版九上,2,,,人教版 9年级上册,九年级
business,ˈbɪznɪs,生意；商业,,,人教版九上,2,,,人教版 9年级上册,九年级
punish,'pʌnɪʃ,处罚；惩罚,,,人教版九上,2,,,人教版 9年级上册,九年级
warn,wɔrn,警告；告诫,,,人教版九上,2,,,人教版 9年级上册,九年级
present,prɪˈzɛnt;(for n.)ˈprɛznt,礼物；现在；现在的,,,人教版九上,2,,,人教版 9年级上册,九年级
nobody,'nəubədi， -bɔdi,没有人,,,人教版九上,2,,,人教版 9年级上册,九年级
warmth,wɔrmθ,温暖；暖和,,,人教版九上,2,,,人教版 9年级上册,九年级
spread,sprɛd,蔓延；传播；传播；展开,,,人教版九上,2,,,人教版 9年级上册,九年级
Macao,mə'kau,澳门,,,人教版九上,2,,,人教版 9年级上册,九年级
Chiang Mai,,清迈（泰国城市）,,,人教版九上,2,,,人教版 9年级上册,九年级
Halloween,ˌhæloˈin,万圣节前夕,,,人教版九上,2,,,人教版 9年级上册,九年级
Valentine's Day,,情人节,,,人教版九上,2,,,人教版 9年级上册,九年级
Clara,'klærə,克拉拉（女名）,,,人教版九上,2,,,人教版 9年级上册,九年级
Santa,'sæntə,圣诞老人,,,人教版九上,2,,,人教版 9年级上册,九年级
Charles  Dickens,,查尔斯 • 狄更斯（英国作家）,,,人教版九上,2,,,人教版 9年级上册,九年级
Scrooge,,斯克鲁奇；（非正式）吝啬鬼,,,人教版九上,2,,,人教版 9年级上册,九年级
Jacob   Marley,,雅各布 • 马利,,,人教版九上,2,,,人教版 9年级上册,九年级
restroom,'rɛstrum,（美）洗手间；公共厕所,,,人教版九上,2,,,人教版 9年级上册,九年级
stamp,stæmp,邮票；印章,,,人教版九上,2,,,人教版 9年级上册,九年级
postcard,'post'kɑrd,明信片,,,人教版九上,2,,,人教版 9年级上册,九年级
pardon,'pɑrdn,请再说一遍；抱歉，对不起,,,人教版九上,2,,,人教版 9年级上册,九年级
washroom,'wɑʃrum,洗手间；厕所,,,人教版九上,2,,,人教版 9年级上册,九年级
bathroom,'bæθrum,洗手间；浴室,,,人教版九上,2,,,人教版 9年级上册,九年级
quick,kwɪk,快的；迅速的；快速地；迅速地,,,人教版九上,2,,,人教版 9年级上册,九年级
rush,rʌʃ,仓促；急促；冲，奔,,,人教版九上,2,,,人教版 9年级上册,九年级
suggest,sə'dʒɛst,建议；提议,,,人教版九上,2,,,人教版 9年级上册,九年级
staff,stæf,全体职员；职工,,,人教版九上,2,,,人教版 9年级上册,九年级
grape,ɡrep,葡萄,,,人教版九上,2,,,人教版 9年级上册,九年级
central,'sɛntrəl,中心的；中央的,,,人教版九上,2,,,人教版 9年级上册,九年级
mail,mel,邮件；信件；邮寄；发电子邮件,,,人教版九上,2,,,人教版 9年级上册,九年级
east,ist,东方的；东部的；向东；朝东；东；东方,,,人教版九上,2,,,人教版 9年级上册,九年级
fascinating,'fæsɪnetɪŋ,迷人的；极有吸引力的,,,人教版九上,2,,,人教版 9年级上册,九年级
convenient,kənˈvinjənt,便利的；方便的,,,人教版九上,2,,,人教版 9年级上册,九年级
mall,mɔl,商场；购物中心,,,人教版九上,2,,,人教版 9年级上册,九年级
clerk,klɝk,职员,,,人教版九上,2,,,人教版 9年级上册,九年级
corner,'kɔrnɚ,角；拐角；角落,,,人教版九上,2,,,人教版 9年级上册,九年级
polite,pə'laɪt,有礼貌的；客气的,,,人教版九上,2,,,人教版 9年级上册,九年级
politely,pə'laɪtli,礼貌地；客气地,,,人教版九上,2,,,人教版 9年级上册,九年级
speaker,'spikɚ,发言者；讲（某种语言）的人,,,人教版九上,2,,,人教版 9年级上册,九年级
request,rɪ'kwɛst,要求；请求,,,人教版九上,2,,,人教版 9年级上册,九年级
choice,tʃɔɪs,选择；挑选,,,人教版九上,2,,,人教版 9年级上册,九年级
direction,dəˈrɛkʃən; (also) daɪˈrɛkʃən,方向；方位,,,人教版九上,2,,,人教版 9年级上册,九年级
correct,kə'rɛkt,正确的；恰当的,,,人教版九上,2,,,人教版 9年级上册,九年级
direct,dəˈrɛkt; daɪˈrɛkt,直接的；直率的,,,人教版九上,2,,,人教版 9年级上册,九年级
whom,hum,谁；什么人,,,人教版九上,2,,,人教版 9年级上册,九年级
address,əˈdrɛs;(for n)ˈædres; ædrɛs,住址； 地址；通讯处,,,人教版九上,2,,,人教版 9年级上册,九年级
faithfully,'feθfəli,忠实地；忠诚地,,,人教版九上,2,,,人教版 9年级上册,九年级
Italian,ɪˈtæljən,意大利（人）的；；意大利人；意大利语,,,人教版九上,2,,,人教版 9年级上册,九年级
Kevin,'kevin,凯文（男名）,,,人教版九上,2,,,人教版 9年级上册,九年级
Tim,,蒂姆（男名）,,,人教版九上,2,,,人教版 9年级上册,九年级
humorous,'hjumərəs,有幽默感的；滑稽有趣的,,,人教版九上,2,,,人教版 9年级上册,九年级
silent,'saɪlənt,不说话的；沉默的,,,人教版九上,2,,,人教版 9年级上册,九年级
helpful,'hɛlpfl,有用的；有帮助的,,,人教版九上,2,,,人教版 9年级上册,九年级
from time to time,,时常；有时,,,人教版九上,2,,,人教版 9年级上册,九年级
score,skɔ,得分；打分,,,人教版九上,2,,,人教版 9年级上册,九年级
background,'bækɡraʊnd,背景,,,人教版九上,2,,,人教版 9年级上册,九年级
interview,'ɪntɚvju,采访；面试；面试；访谈,,,人教版九上,2,,,人教版 9年级上册,九年级
Asian,ˈeʒən， ˈeʃən,亚洲的；亚洲人的；亚洲人,,,人教版九上,2,,,人教版 9年级上册,九年级
deal with,,对付；应付,,,人教版九上,2,,,人教版 9年级上册,九年级
dare,dɛr,敢于；胆敢,,,人教版九上,2,,,人教版 9年级上册,九年级
private,ˈpraɪvɪt,私人的,,,人教版九上,2,,,人教版 9年级上册,九年级
guard,ɡɑrd,警卫；看守；守卫；保卫,,,人教版九上,2,,,人教版 9年级上册,九年级
require,rɪ'kwaɪr,需要；要求,,,人教版九上,2,,,人教版 9年级上册,九年级
European,'jʊrə'piən,欧洲的；欧洲人的,,,人教版九上,2,,,人教版 9年级上册,九年级
British,'brɪtɪʃ,英国的；英国人的,,,人教版九上,2,,,人教版 9年级上册,九年级
speech,spitʃ,讲话；言语能力；演讲,,,人教版九上,2,,,人教版 9年级上册,九年级
ant,ænt,蚂蚁,,,人教版九上,2,,,人教版 9年级上册,九年级
insect,'ɪnsɛkt,昆虫,,,人教版九上,2,,,人教版 9年级上册,九年级
influence,'ɪnfluəns,影响；影响,,,人教版九上,2,,,人教版 9年级上册,九年级
seldom,'sɛldəm,不常；很少,,,人教版九上,2,,,人教版 9年级上册,九年级
proud,praʊd,自豪的；骄傲的,,,人教版九上,2,,,人教版 9年级上册,九年级
be proud of,,为...骄傲；感到自豪,,,人教版九上,2,,,人教版 9年级上册,九年级
absent,ˈæbsnt;(for v.)əbˈsɛnt,缺席的；不在的,,,人教版九上,2,,,人教版 9年级上册,九年级
fail,fel,失败；未能（做到）,,,人教版九上,2,,,人教版 9年级上册,九年级
examination,ɪg'zæmə'neʃən,考试；审查,,,人教版九上,2,,,人教版 9年级上册,九年级
boarding school,,寄宿学校,,,人教版九上,2,,,人教版 9年级上册,九年级
leaf,lif,叶子,,,人教版九上,2,,,人教版 9年级上册,九年级
in person,,亲身；亲自,,,人教版九上,2,,,人教版 9年级上册,九年级
exactly,ɪɡ'zæktli,确切地；精确地,,,人教版九上,2,,,人教版 9年级上册,九年级
pride,praɪd,自豪；骄傲,,,人教版九上,2,,,人教版 9年级上册,九年级
take pride in,,为...感到自豪,,,人教版九上,2,,,人教版 9年级上册,九年级
grandson,'ɡrænsʌn,孙子；外孙,,,人教版九上,2,,,人教版 9年级上册,九年级
general,'dʒɛnrəl,普遍的；常规的；总的；将军,,,人教版九上,2,,,人教版 9年级上册,九年级
introduction,，ɪntrə'dʌkʃən,介绍,,,人教版九上,2,,,人教版 9年级上册,九年级
Paula,'pɔ:lə,葆拉 （女名）,,,人教版九上,2,,,人教版 9年级上册,九年级
Alfred,'ælfrɪd,艾尔弗雷德（男名）,,,人教版九上,2,,,人教版 9年级上册,九年级
Billy,,比利（男名）,,,人教版九上,2,,,人教版 9年级上册,九年级
Candy,,坎迪（女名）,,,人教版九上,2,,,人教版 9年级上册,九年级
Jerry,,杰里（男名）；杰丽（女名）,,,人教版九上,2,,,人教版 9年级上册,九年级
Emily,'emili,埃米莉（女名）,,,人教版九上,2,,,人教版 9年级上册,九年级
material,mə'tɪrɪəl,衣料，布料；材料，原料,,,人教版九上,2,,,人教版 9年级上册,九年级
chopsticks,'tʃɑp，stɪks,筷子,,,人教版九上,2,,,人教版 9年级上册,九年级
coin,kɔɪn,硬币,,,人教版九上,2,,,人教版 9年级上册,九年级
fork,fɔrk,餐叉，叉子,,,人教版九上,2,,,人教版 9年级上册,九年级
blouse,blaʊs,（女士）短上衣；衬衫,,,人教版九上,2,,,人教版 9年级上册,九年级
sliver,'slɪvɚ,小块，薄片；碎片，裂片,,,人教版九上,2,,,人教版 9年级上册,九年级
glass,ɡlæs,玻璃,,,人教版九上,2,,,人教版 9年级上册,九年级
cotton,'kɑtn,棉；棉花,,,人教版九上,2,,,人教版 9年级上册,九年级
steel,stil,钢；钢铁,,,人教版九上,2,,,人教版 9年级上册,九年级
grass,ɡræs,草；草地,,,人教版九上,2,,,人教版 9年级上册,九年级
leaf.,lif,叶；叶子,,,人教版九上,2,,,人教版 9年级上册,九年级
produce,prəˈdus;(for n.)ˈprɒdus; prɑdus,引起；造成；产生；制造；生产；出产,,,人教版九上,2,,,人教版 9年级上册,九年级
widely,'waɪdli,广泛地；普遍地,,,人教版九上,2,,,人教版 9年级上册,九年级
process,proˈsɛs;(for n.)prɑsɛs,加工；处理,,,人教版九上,2,,,人教版 9年级上册,九年级
France,frɑːns,法国,,,人教版九上,2,,,人教版 9年级上册,九年级
no matter,,不论；无论,,,人教版九上,2,,,人教版 9年级上册,九年级
local,ˈloʊkl,当地的；本地的,,,人教版九上,2,,,人教版 9年级上册,九年级
even though,,虽然；即使,,,人教版九上,2,,,人教版 9年级上册,九年级
brand,brænd,品牌；牌子,,,人教版九上,2,,,人教版 9年级上册,九年级
avoid,ə'vɔɪd,避免；回避,,,人教版九上,2,,,人教版 9年级上册,九年级
product,'prɑdʌkt,产品；制品,,,人教版九上,2,,,人教版 9年级上册,九年级
handbag,'hænd'bæg,小手提包,,,人教版九上,2,,,人教版 9年级上册,九年级
mobile,ˈməʊbl;mobil,可移动的；非固定的,,,人教版九上,2,,,人教版 9年级上册,九年级
Germany,'dʒɝməni,德国,,,人教版九上,2,,,人教版 9年级上册,九年级
surface,'sɝfɪs,表面；表层,,,人教版九上,2,,,人教版 9年级上册,九年级
postman,'postmən,邮递员,,,人教版九上,2,,,人教版 9年级上册,九年级
cap,kæp,（尤指有帽舌的）帽子,,,人教版九上,2,,,人教版 9年级上册,九年级
glove,ɡlʌv,（分手指的）手套,,,人教版九上,2,,,人教版 9年级上册,九年级
international,，ɪntɚ'næʃnəl,国际的,,,人教版九上,2,,,人教版 9年级上册,九年级
competitor,kəm'pɛtɪtɚ,竞争者；参赛者,,,人教版九上,2,,,人教版 9年级上册,九年级
paint,pent,刷漆；作画,,,人教版九上,2,,,人教版 9年级上册,九年级
its,ɪts,它的,,,人教版九上,2,,,人教版 9年级上册,九年级
form,fɔrm,类型；形式,,,人教版九上,2,,,人教版 9年级上册,九年级
clay,kle,黏土；陶土,,,人教版九上,2,,,人教版 9年级上册,九年级
balloon,bə'lun,气球,,,人教版九上,2,,,人教版 9年级上册,九年级
scissors,'sɪzɚz,(pl) 剪刀,,,人教版九上,2,,,人教版 9年级上册,九年级
lively,'laɪvli,生气勃勃的；（色彩）鲜艳的,,,人教版九上,2,,,人教版 9年级上册,九年级
fairy,'fɛri,仙子，小精灵,,,人教版九上,2,,,人教版 9年级上册,九年级
heat,hit,热；高温,,,人教版九上,2,,,人教版 9年级上册,九年级
polish,'pɑlɪʃ,修改；润色；磨光，擦光,,,人教版九上,2,,,人教版 9年级上册,九年级
complete,kəm'plit,完成,,,人教版九上,2,,,人教版 9年级上册,九年级
Korea,kə'rɪr,朝鲜；韩国,,,人教版九上,2,,,人教版 9年级上册,九年级
Switzerland,'swɪtsələnd,瑞士,,,人教版九上,2,,,人教版 9年级上册,九年级
San Francisco,,圣弗朗西斯科（旧金山，美国城市）,,,人教版九上,2,,,人教版 9年级上册,九年级
Pam,,帕姆（女名）,,,人教版九上,2,,,人教版 9年级上册,九年级
heel,hil,鞋跟；足跟,,,人教版九上,2,,,人教版 9年级上册,九年级
electricity,ɪ'lɛk'trɪsəti,电；电能,,,人教版九上,2,,,人教版 9年级上册,九年级
scoop,skup,勺；铲子,,,人教版九上,2,,,人教版 9年级上册,九年级
style,staɪl,样式；款式,,,人教版九上,2,,,人教版 9年级上册,九年级
project,prəˈdʒɛkt; prɑdʒɛkt,项目；工程,,,人教版九上,2,,,人教版 9年级上册,九年级
pleasure,ˈplɛʒɚ,高兴；愉快,,,人教版九上,2,,,人教版 9年级上册,九年级
zipper,ˈzɪpə,(zip) 拉链；拉锁,,,人教版九上,2,,,人教版 9年级上册,九年级
daily,'delɪ,每日的；日常的,,,人教版九上,2,,,人教版 9年级上册,九年级
website,,网站,,,人教版九上,2,,,人教版 9年级上册,九年级
pioneer,，paɪə'nɪr,先锋；先驱,,,人教版九上,2,,,人教版 9年级上册,九年级
list,lɪst,列表；列清单；名单；清单,,,人教版九上,2,,,人教版 9年级上册,九年级
mention,'mɛnʃən,提到；说到,,,人教版九上,2,,,人教版 9年级上册,九年级
by accident,,偶然；意外地,,,人教版九上,2,,,人教版 9年级上册,九年级
nearly,'nɪrli,几乎；差不多,,,人教版九上,2,,,人教版 9年级上册,九年级
boil,bɔɪl,煮沸；烧开,,,人教版九上,2,,,人教版 9年级上册,九年级
smell,smɛl,气味；闻到；发出气味,,,人教版九上,2,,,人教版 9年级上册,九年级
saint,sent,圣人；圣徒,,,人教版九上,2,,,人教版 9年级上册,九年级
take place,,发生；出现,,,人教版九上,2,,,人教版 9年级上册,九年级
doubt,daʊt,怀疑；怀疑,,,人教版九上,2,,,人教版 9年级上册,九年级
without doubt,,毫无疑问；的确,,,人教版九上,2,,,人教版 9年级上册,九年级
fridge,frɪdʒ,冰箱,,,人教版九上,2,,,人教版 9年级上册,九年级
translate,træns'let,翻译,,,人教版九上,2,,,人教版 9年级上册,九年级
lock,lɑk,锁上；锁住,,,人教版九上,2,,,人教版 9年级上册,九年级
earthquake,'ɝθ'kwek,地震,,,人教版九上,2,,,人教版 9年级上册,九年级
sudden,'sʌdn,突然（的）,,,人教版九上,2,,,人教版 9年级上册,九年级
all of a sudden,,突然；猛地,,,人教版九上,2,,,人教版 9年级上册,九年级
biscuit,'bɪskɪt,饼干,,,人教版九上,2,,,人教版 9年级上册,九年级
cookie,'kʊki,曲奇饼,,,人教版九上,2,,,人教版 9年级上册,九年级
instrument,'ɪnstrəmənt,器械； 仪器；工具,,,人教版九上,2,,,人教版 9年级上册,九年级
crispy,'krɪspi,脆的；酥脆的,,,人教版九上,2,,,人教版 9年级上册,九年级
sour,'saʊɚ,酸的；有酸味的,,,人教版九上,2,,,人教版 9年级上册,九年级
by mistake,,错误地；无意中,,,人教版九上,2,,,人教版 9年级上册,九年级
customer,'kʌstəmɚ,顾客；客户,,,人教版九上,2,,,人教版 9年级上册,九年级
Canadian,kə'nedɪən,加拿大的；加拿大人的；加拿大人,,,人教版九上,2,,,人教版 9年级上册,九年级
divide,dɪ'vaɪd,分开；分散,,,人教版九上,2,,,人教版 9年级上册,九年级
divide ... into,,把...分开,,,人教版九上,2,,,人教版 9年级上册,九年级
purpose,'pɝpəs,目的；目标,,,人教版九上,2,,,人教版 9年级上册,九年级
basket,'bæskɪt,篮；筐,,,人教版九上,2,,,人教版 9年级上册,九年级
the Olympics,,奥林匹克运动会,,,人教版九上,2,,,人教版 9年级上册,九年级
look up to,,钦佩；仰慕,,,人教版九上,2,,,人教版 9年级上册,九年级
hero,'hɪro,英雄；男主角,,,人教版九上,2,,,人教版 9年级上册,九年级
Berlin,bɝ'lɪn,柏林（德国城市）,,,人教版九上,2,,,人教版 9年级上册,九年级
NBA,,全美篮球协会(National Basketball Association)，国家篮球协会 （美国职业篮球联赛）,,,人教版九上,2,,,人教版 9年级上册,九年级
CBA,,中国篮球协会(China Basketball Association)，中国篮球协会（中国职业篮球联赛）,,,人教版九上,2,,,人教版 9年级上册,九年级
Chelsea Lanmon,,切尔西 • 兰曼,,,人教版九上,2,,,人教版 9年级上册,九年级
Jayce  Coziar,,杰斯 • 克里亚,,,人教版九上,2,,,人教版 9年级上册,九年级
Jamie Ellsworth,,杰米 • 埃尔斯沃恩,,,人教版九上,2,,,人教版 9年级上册,九年级
Julie   Thompson,,朱莉 • 汤普森,,,人教版九上,2,,,人教版 9年级上册,九年级
Whitcomb   Judson,,惠特科姆 • 贾德森,,,人教版九上,2,,,人教版 9年级上册,九年级
Thomas  Watson,,托马斯 • 沃森,,,人教版九上,2,,,人教版 9年级上册,九年级
George   Crum,,乔治 • 克拉姆,,,人教版九上,2,,,人教版 9年级上册,九年级
James  Naismith,,詹姆斯 • 奈史密斯,,,人教版九上,2,,,人教版 9年级上册,九年级
smoke,smok,吸烟；冒烟；烟,,,人教版九上,2,,,人教版 9年级上册,九年级
pierce,pɪrs,扎；刺破；穿透,,,人教版九上,2,,,人教版 9年级上册,九年级
license,'laɪsns,(licence) 证；证件,,,人教版九上,2,,,人教版 9年级上册,九年级
safety,'sefti,安全；安全性,,,人教版九上,2,,,人教版 9年级上册,九年级
earring,'ɪrɪŋ,耳环；耳饰,,,人教版九上,2,,,人教版 9年级上册,九年级
cry,kraɪ,哭；叫喊；哭；叫喊声,,,人教版九上,2,,,人教版 9年级上册,九年级
field,fild,田野；（运动）场地,,,人教版九上,2,,,人教版 9年级上册,九年级
hug,hʌɡ,拥抱；搂抱；拥抱；搂抱,,,人教版九上,2,,,人教版 9年级上册,九年级
lift,lɪft,举起；抬高,,,人教版九上,2,,,人教版 9年级上册,九年级
talk back,,回嘴；顶嘴,,,人教版九上,2,,,人教版 9年级上册,九年级
awful,'ɔfl,很坏的；讨厌的,,,人教版九上,2,,,人教版 9年级上册,九年级
teen,tin,十几岁（十三至十九岁之间）,,,人教版九上,2,,,人教版 9年级上册,九年级
regret,rɪ'ɡrɛt,感到遗憾；懊悔,,,人教版九上,2,,,人教版 9年级上册,九年级
poem,'poəm,诗；韵文,,,人教版九上,2,,,人教版 9年级上册,九年级
bedroom,'bɛdrum,卧室,,,人教版九上,2,,,人教版 9年级上册,九年级
community,kəˈmjunətɪ,社区；社团;团体,,,人教版九上,2,,,人教版 9年级上册,九年级
keep away from,,避免接近；远离,,,人教版九上,2,,,人教版 9年级上册,九年级
chance,tʃæns,机会；可能性,,,人教版九上,2,,,人教版 9年级上册,九年级
make one's own decision,,自己做决定,,,人教版九上,2,,,人教版 9年级上册,九年级
manage,'mænɪdʒ,完成（困难的事）；应付（困难局面）,,,人教版九上,2,,,人教版 9年级上册,九年级
society,səˈsaɪətɪ,社会,,,人教版九上,2,,,人教版 9年级上册,九年级
unit,'junɪt,单元；单位,,,人教版九上,2,,,人教版 9年级上册,九年级
educate,'ɛdʒuket,教育；教导,,,人教版九上,2,,,人教版 9年级上册,九年级
get in the way of,,挡...的路；妨碍,,,人教版九上,2,,,人教版 9年级上册,九年级
professional,prə'fɛʃənl,专业的；职业的,,,人教版九上,2,,,人教版 9年级上册,九年级
enter,'ɛntɚ,进来；进去,,,人教版九上,2,,,人教版 9年级上册,九年级
support,sə'pɔrt,支持；支持,,,人教版九上,2,,,人教版 9年级上册,九年级
Picasso,pi'kæsəu,毕加索（西班牙画家）,,,人教版九上,2,,,人教版 9年级上册,九年级
truck,trʌk,卡车；货车,,,人教版九上,2,,,人教版 9年级上册,九年级
rabbit,'ræbɪt,兔；野兔,,,人教版九上,2,,,人教版 9年级上册,九年级
whose,huz,谁的；（特指）那个人的,,,人教版九上,2,,,人教版 9年级上册,九年级
attend,ə'tɛnd,出席；参加,,,人教版九上,2,,,人教版 9年级上册,九年级
valuable,ˈvæljuəbəl; ˈvæljə-,宝贵的；很有用的,,,人教版九上,2,,,人教版 9年级上册,九年级
pink,pɪŋk,粉红色的；粉红色,,,人教版九上,2,,,人教版 9年级上册,九年级
picnic,'pɪknɪk,野餐,,,人教版九上,2,,,人教版 9年级上册,九年级
somebody,'sʌmbədi,某人，有人；重要人物,,,人教版九上,2,,,人教版 9年级上册,九年级
anybody,'ɛnɪbɑdi,任何人,,,人教版九上,2,,,人教版 9年级上册,九年级
noise,nɔɪz,声音；噪音,,,人教版九上,2,,,人教版 9年级上册,九年级
policeman,pə'lismən,男警察,,,人教版九上,2,,,人教版 9年级上册,九年级
wolf,wʊlf,狼,,,人教版九上,2,,,人教版 9年级上册,九年级
laboratory,ˈlæbrəˌtɔrɪ,实验室,,,人教版九上,2,,,人教版 9年级上册,九年级
coat,kot,外套；外衣,,,人教版九上,2,,,人教版 9年级上册,九年级
sleepy,'slipi,困倦的；瞌睡的,,,人教版九上,2,,,人教版 9年级上册,九年级
pocket,'pɑkɪt,衣袋；口袋,,,人教版九上,2,,,人教版 9年级上册,九年级
alien,ˈeliən，ˈeljən,外星人；外侨，外国人,,,人教版九上,2,,,人教版 9年级上册,九年级
suit,sut,西服；套装,,,人教版九上,2,,,人教版 9年级上册,九年级
express,ɪk'sprɛs,表示；表达,,,人教版九上,2,,,人教版 9年级上册,九年级
not only ... but also,,不但...而且,,,人教版九上,2,,,人教版 9年级上册,九年级
circle,'sɝkl,圆圈；圈出,,,人教版九上,2,,,人教版 9年级上册,九年级
Britain,'brɪtn,( Great Britain) 大不列颠,,,人教版九上,2,,,人教版 9年级上册,九年级
receive,rɪ'siv,接受；收到,,,人教版九上,2,,,人教版 9年级上册,九年级
leader,'lidɚ,领导；领袖,,,人教版九上,2,,,人教版 9年级上册,九年级
midsummer,，mɪd'sʌmɚ,仲夏；中夏,,,人教版九上,2,,,人教版 9年级上册,九年级
medical,'mɛdɪkl,医疗的；医学的,,,人教版九上,2,,,人教版 9年级上册,九年级
