text,phonetic,meaning,example,audio,tag,difficulty,root,inflections,source,grade
red,rɛd,红色（的）；红色,,,人教版七上,2,,,人教版 7年级上册,七年级
yellow,ˈjɛlo,黄色（的）；黄色,,,人教版七上,2,,,人教版 7年级上册,七年级
green,ɡrin,绿色（的）；绿色,,,人教版七上,2,,,人教版 7年级上册,七年级
blue,blu,蓝色（的）；蓝色,,,人教版七上,2,,,人教版 7年级上册,七年级
black,blæk,黑色（的）；黑色,,,人教版七上,2,,,人教版 7年级上册,七年级
white,hwaɪt,白色（的）；白色,,,人教版七上,2,,,人教版 7年级上册,七年级
purple,'pɝpl,紫色（的）；紫色,,,人教版七上,2,,,人教版 7年级上册,七年级
brown,braʊn,棕色；褐色；棕色（的）；褐色（的）,,,人教版七上,2,,,人教版 7年级上册,七年级
the,ðə; ði,指已提到或易领会到的人或事,,,人教版七上,2,,,人教版 7年级上册,七年级
now,naʊ,现在；目前,,,人教版七上,2,,,人教版 7年级上册,七年级
see,si,理解；明白,,,人教版七上,2,,,人教版 7年级上册,七年级
can,kæn,能；会,,,人教版七上,2,,,人教版 7年级上册,七年级
say,se,说；讲,,,人教版七上,2,,,人教版 7年级上册,七年级
my,maɪ,我的,,,人教版七上,2,,,人教版 7年级上册,七年级
name,nem,名字；名称,,,人教版七上,2,,,人教版 7年级上册,七年级
nice,naɪs,令人愉快的；宜人的,,,人教版七上,2,,,人教版 7年级上册,七年级
to,tə;tu;tuː,(表明和某人或某物的关系),,,人教版七上,2,,,人教版 7年级上册,七年级
meet,mit,遇见；相逢,,,人教版七上,2,,,人教版 7年级上册,七年级
too,tu,太；也；又,,,人教版七上,2,,,人教版 7年级上册,七年级
your,jʊər; jʊr,你的；你们的,,,人教版七上,2,,,人教版 7年级上册,七年级
Ms.,miz,(于女子的姓名前，不指明婚否)女士,,,人教版七上,2,,,人教版 7年级上册,七年级
his,hɪz,他的；它的〔指雄性动物〕,,,人教版七上,2,,,人教版 7年级上册,七年级
and,ənd， ən，ænd,和；又；而,,,人教版七上,2,,,人教版 7年级上册,七年级
her,hɚ,中文释义: 她的;它的〔指雌性动物〕,,,人教版七上,2,,,人教版 7年级上册,七年级
yes,jɛs,是的；可以,,,人教版七上,2,,,人教版 7年级上册,七年级
she,ʃi,她,,,人教版七上,2,,,人教版 7年级上册,七年级
he,hi,他,,,人教版七上,2,,,人教版 7年级上册,七年级
no,no,不；没有；不是,,,人教版七上,2,,,人教版 7年级上册,七年级
not,nɑt,不；没有,,,人教版七上,2,,,人教版 7年级上册,七年级
zero,ˈzɪro,零,,,人教版七上,2,,,人教版 7年级上册,七年级
one,wʌn,一,,,人教版七上,2,,,人教版 7年级上册,七年级
two,tu,二,,,人教版七上,2,,,人教版 7年级上册,七年级
three,θri,三,,,人教版七上,2,,,人教版 7年级上册,七年级
four,fɔr,四,,,人教版七上,2,,,人教版 7年级上册,七年级
five,faɪv,五,,,人教版七上,2,,,人教版 7年级上册,七年级
six,sɪks,六,,,人教版七上,2,,,人教版 7年级上册,七年级
seven,'sɛvn,七,,,人教版七上,2,,,人教版 7年级上册,七年级
eight,et,八,,,人教版七上,2,,,人教版 7年级上册,七年级
nine,naɪn,九,,,人教版七上,2,,,人教版 7年级上册,七年级
telephone,ˈtɛləfon,电话；电话机,,,人教版七上,2,,,人教版 7年级上册,七年级
number,'nʌmbɚ,号码；数字,,,人教版七上,2,,,人教版 7年级上册,七年级
phone,fon,电话；电话机,,,人教版七上,2,,,人教版 7年级上册,七年级
telephone number,,电话号码,,,人教版七上,2,,,人教版 7年级上册,七年级
phone number,,电话号码,,,人教版七上,2,,,人教版 7年级上册,七年级
first,fɝst,第一,,,人教版七上,2,,,人教版 7年级上册,七年级
first name,,名字,,,人教版七上,2,,,人教版 7年级上册,七年级
last,læst,最后的；末尾的；最近的，最近一段时间的，最近一次的,,,人教版七上,2,,,人教版 7年级上册,七年级
last name,,姓,,,人教版七上,2,,,人教版 7年级上册,七年级
friend,frɛnd,朋友,,,人教版七上,2,,,人教版 7年级上册,七年级
China,ˈtʃaɪnə,中国,,,人教版七上,2,,,人教版 7年级上册,七年级
middle,'mɪdl,中间的；中间,,,人教版七上,2,,,人教版 7年级上册,七年级
school,skul,学校,,,人教版七上,2,,,人教版 7年级上册,七年级
middle school,,中学；初中,,,人教版七上,2,,,人教版 7年级上册,七年级
sister,'sɪstɚ,姐；妹,,,人教版七上,2,,,人教版 7年级上册,七年级
mother,'mʌðɚ,母亲；妈妈,,,人教版七上,2,,,人教版 7年级上册,七年级
father,'fɑðɚ,父亲；爸爸,,,人教版七上,2,,,人教版 7年级上册,七年级
parent,'pɛrənt,父（母）亲,,,人教版七上,2,,,人教版 7年级上册,七年级
brother,'brʌðɚ,兄；弟,,,人教版七上,2,,,人教版 7年级上册,七年级
grandmother,'ɡrænmʌðɚ,（外）祖母；奶奶,,,人教版七上,2,,,人教版 7年级上册,七年级
grandfather,'græn'fɑðɚ,(外)祖父；爷爷；,,,人教版七上,2,,,人教版 7年级上册,七年级
grandparent,'græn'pɛrənt,祖父（母）；,,,人教版七上,2,,,人教版 7年级上册,七年级
family,ˈfæməlɪ,家；家庭,,,人教版七上,2,,,人教版 7年级上册,七年级
those,ðoz,那些,,,人教版七上,2,,,人教版 7年级上册,七年级
who,hu,谁；什么人,,,人教版七上,2,,,人教版 7年级上册,七年级
oh,o,哦；啊,,,人教版七上,2,,,人教版 7年级上册,七年级
these,ðiz,这些,,,人教版七上,2,,,人教版 7年级上册,七年级
they,ðe,他（她、它）们,,,人教版七上,2,,,人教版 7年级上册,七年级
well,wɛl,嗯；好吧,,,人教版七上,2,,,人教版 7年级上册,七年级
have,həv;hæv,与过去分词连用构成动词的完成时态；包括，包含，有,,,人教版七上,2,,,人教版 7年级上册,七年级
Have a good day!,,(表示祝愿)过得愉快！,,,人教版七上,2,,,人教版 7年级上册,七年级
bye,baɪ,再见,,,人教版七上,2,,,人教版 7年级上册,七年级
son,sʌn,儿子,,,人教版七上,2,,,人教版 7年级上册,七年级
cousin,'kʌzn,堂兄（弟、姐、妹）；表兄,,,人教版七上,2,,,人教版 7年级上册,七年级
grandpa,grandpa,（外）祖父；爷爷；外公,,,人教版七上,2,,,人教版 7年级上册,七年级
mom,mɑm,(mum)妈妈,,,人教版七上,2,,,人教版 7年级上册,七年级
aunt,ænt,姑母；姨母；伯母；婶母；舅母,,,人教版七上,2,,,人教版 7年级上册,七年级
grandma,ɡrænmɑ,（外）祖母；奶奶；外婆；,,,人教版七上,2,,,人教版 7年级上册,七年级
dad,dæd,爸爸,,,人教版七上,2,,,人教版 7年级上册,七年级
uncle,'ʌŋkl,舅父；叔父；伯父；姑父；舅父,,,人教版七上,2,,,人教版 7年级上册,七年级
daughter,'dɔtɚ,女儿,,,人教版七上,2,,,人教版 7年级上册,七年级
here,hɪr,在这里,,,人教版七上,2,,,人教版 7年级上册,七年级
photo,'foto,照片,,,人教版七上,2,,,人教版 7年级上册,七年级
of,ʌv; əv,属于(人或物)；关于(人或物),,,人教版七上,2,,,人教版 7年级上册,七年级
next,nɛkst,下一个（的）；接下来（的）,,,人教版七上,2,,,人教版 7年级上册,七年级
picture,'pɪktʃɚ,图画；照片,,,人教版七上,2,,,人教版 7年级上册,七年级
girl,ɡɝl,女孩,,,人教版七上,2,,,人教版 7年级上册,七年级
dog,dɔɡ,狗,,,人教版七上,2,,,人教版 7年级上册,七年级
pencil,'pɛnsl,铅笔,,,人教版七上,2,,,人教版 7年级上册,七年级
book,bʊk,书,,,人教版七上,2,,,人教版 7年级上册,七年级
eraser,ɪ'resɚ,橡皮,,,人教版七上,2,,,人教版 7年级上册,七年级
box,bɑks,箱；盒,,,人教版七上,2,,,人教版 7年级上册,七年级
pencil box,'pɛnsl bɑks,铅笔盒；文具盒,,,人教版七上,2,,,人教版 7年级上册,七年级
schoolbag,ˈskulˌbæɡ,书包,,,人教版七上,2,,,人教版 7年级上册,七年级
dictionary,'dɪkʃə'nɛri,词典；字典,,,人教版七上,2,,,人教版 7年级上册,七年级
his.,hɪz,他的,,,人教版七上,2,,,人教版 7年级上册,七年级
mine,maɪn,我的,,,人教版七上,2,,,人教版 7年级上册,七年级
hers,hɝz,她的,,,人教版七上,2,,,人教版 7年级上册,七年级
excuse,ɪkˈskjus; ɪkˈskjuz,原谅；宽恕,,,人教版七上,2,,,人教版 7年级上册,七年级
me,mi,(I的宾格)我,,,人教版七上,2,,,人教版 7年级上册,七年级
excuse me,,劳驾；请原谅,,,人教版七上,2,,,人教版 7年级上册,七年级
thank,θæŋk,感谢；谢谢,,,人教版七上,2,,,人教版 7年级上册,七年级
teacher,'titʃɚ,老师；教师,,,人教版七上,2,,,人教版 7年级上册,七年级
about,ə'baʊt,关于,,,人教版七上,2,,,人教版 7年级上册,七年级
What about...?,,询问消息或提出建议...怎么样？,,,人教版七上,2,,,人教版 7年级上册,七年级
yours,jʊrz,你的；你们的,,,人教版七上,2,,,人教版 7年级上册,七年级
for,fɚ; strong form fɔr,给；对；为了,,,人教版七上,2,,,人教版 7年级上册,七年级
thank you for...,,为......而感谢,,,人教版七上,2,,,人教版 7年级上册,七年级
help,hɛlp,帮助；援助；帮助；援助,,,人教版七上,2,,,人教版 7年级上册,七年级
welcome,ˈwɛlkəm,受欢迎的,,,人教版七上,2,,,人教版 7年级上册,七年级
You're welcome.,,别客气。,,,人教版七上,2,,,人教版 7年级上册,七年级
baseball,'besbɔl,棒球,,,人教版七上,2,,,人教版 7年级上册,七年级
watch,wɑtʃ,表；手表,,,人教版七上,2,,,人教版 7年级上册,七年级
computer,kəm'pjutɚ,计算机；电脑,,,人教版七上,2,,,人教版 7年级上册,七年级
game,ɡem,游戏；运动；比赛,,,人教版七上,2,,,人教版 7年级上册,七年级
card,kɑrd,卡片,,,人教版七上,2,,,人教版 7年级上册,七年级
ID card,,学生卡；身份证,,,人教版七上,2,,,人教版 7年级上册,七年级
notebook,'notbʊk,笔记本,,,人教版七上,2,,,人教版 7年级上册,七年级
ring,rɪŋ,戒指,,,人教版七上,2,,,人教版 7年级上册,七年级
bag,bæɡ,袋；包；一袋之量，一（满）袋,,,人教版七上,2,,,人教版 7年级上册,七年级
in.,ɪn,在...里,,,人教版七上,2,,,人教版 7年级上册,七年级
library,laɪˌbrɛrɪ,图书馆,,,人教版七上,2,,,人教版 7年级上册,七年级
ask,æsk,询问；请求；要求,,,人教版七上,2,,,人教版 7年级上册,七年级
ask... for...,,请求；恳求(给予),,,人教版七上,2,,,人教版 7年级上册,七年级
find,faɪnd,找到；发现,,,人教版七上,2,,,人教版 7年级上册,七年级
some,sʌm;səm,一些；某些,,,人教版七上,2,,,人教版 7年级上册,七年级
classroom,'klæsrʊm,教室,,,人教版七上,2,,,人教版 7年级上册,七年级
e-mail,'i，mel,(email)电子邮件,,,人教版七上,2,,,人教版 7年级上册,七年级
at,æt; ət,在；在…里；在…上〔指地点〕；在(做某事的时候),,,人教版七上,2,,,人教版 7年级上册,七年级
call,kɔl,(给)打电话,,,人教版七上,2,,,人教版 7年级上册,七年级
lost,lɔst,(动词lose的过去式)遗失；丢失,,,人教版七上,2,,,人教版 7年级上册,七年级
must,mʌst,必须,,,人教版七上,2,,,人教版 7年级上册,七年级
set,sɛt,一套；一副；一组,,,人教版七上,2,,,人教版 7年级上册,七年级
a set of,,一套；一副；一组,,,人教版七上,2,,,人教版 7年级上册,七年级
where,hweə(r); hwɛr,在哪里；到哪里,,,人教版七上,2,,,人教版 7年级上册,七年级
table,'tebl,桌子,,,人教版七上,2,,,人教版 7年级上册,七年级
bed,bɛd,床,,,人教版七上,2,,,人教版 7年级上册,七年级
bookcase,'bʊkkes,书架；书柜,,,人教版七上,2,,,人教版 7年级上册,七年级
sofa,'sofə,沙发,,,人教版七上,2,,,人教版 7年级上册,七年级
chair,tʃɛr,椅子,,,人教版七上,2,,,人教版 7年级上册,七年级
on,ɑn,在...上,,,人教版七上,2,,,人教版 7年级上册,七年级
under,'ʌndɚ,在...下,,,人教版七上,2,,,人教版 7年级上册,七年级
come,kʌm,来；来到,,,人教版七上,2,,,人教版 7年级上册,七年级
come on,,快点儿,,,人教版七上,2,,,人教版 7年级上册,七年级
desk,dɛsk,书桌,,,人教版七上,2,,,人教版 7年级上册,七年级
think,θɪŋk,认为；想；思考,,,人教版七上,2,,,人教版 7年级上册,七年级
room,rum,房间,,,人教版七上,2,,,人教版 7年级上册,七年级
their,ðɛr,他（她、它）们的,,,人教版七上,2,,,人教版 7年级上册,七年级
hat,hæt,帽子,,,人教版七上,2,,,人教版 7年级上册,七年级
head,hɛd,头,,,人教版七上,2,,,人教版 7年级上册,七年级
yeah,jɛə,是的；对,,,人教版七上,2,,,人教版 7年级上册,七年级
know,no,知道；了解,,,人教版七上,2,,,人教版 7年级上册,七年级
radio,'redɪo,收音机；无线电广播,,,人教版七上,2,,,人教版 7年级上册,七年级
clock,klɑk,时钟,,,人教版七上,2,,,人教版 7年级上册,七年级
tape,tep,磁带；录音带；录像带,,,人教版七上,2,,,人教版 7年级上册,七年级
player,'pleɚ,播放机,,,人教版七上,2,,,人教版 7年级上册,七年级
tape player,,激光唱机; 光盘播放机,,,人教版七上,2,,,人教版 7年级上册,七年级
model,'mɑdl,模型,,,人教版七上,2,,,人教版 7年级上册,七年级
plane,plen,飞机,,,人教版七上,2,,,人教版 7年级上册,七年级
model plane,,飞机模型,,,人教版七上,2,,,人教版 7年级上册,七年级
tidy,'taɪdi,整洁的；井井有条的,,,人教版七上,2,,,人教版 7年级上册,七年级
but,bʌt,但是,,,人教版七上,2,,,人教版 7年级上册,七年级
our,aʊr,我们的,,,人教版七上,2,,,人教版 7年级上册,七年级
everywhere,'ɛvrɪwɛr,处处；到处；各地,,,人教版七上,2,,,人教版 7年级上册,七年级
always,'ɔlwez,总是,,,人教版七上,2,,,人教版 7年级上册,七年级
do,du,用于否定句疑问句；用于避免重复某一动词；做；干,,,人教版七上,2,,,人教版 7年级上册,七年级
have.,həv;hæv,与过去分词连用构成动词的完成时态,,,人教版七上,2,,,人教版 7年级上册,七年级
tennis,ˈtɛnɪs,网球,,,人教版七上,2,,,人教版 7年级上册,七年级
ball,bɔl,球,,,人教版七上,2,,,人教版 7年级上册,七年级
ping-pong,,乒乓球,,,人教版七上,2,,,人教版 7年级上册,七年级
bat,bæt,球棒；球拍,,,人教版七上,2,,,人教版 7年级上册,七年级
soccer,'sɑkɚ,（英式）足球,,,人教版七上,2,,,人教版 7年级上册,七年级
soccer ball,,(英式)足球,,,人教版七上,2,,,人教版 7年级上册,七年级
volleyball,'vɑlɪbɔl,排球,,,人教版七上,2,,,人教版 7年级上册,七年级
basketball,'bæskɪtbɔl,篮球,,,人教版七上,2,,,人教版 7年级上册,七年级
hey,he,嘿；喂,,,人教版七上,2,,,人教版 7年级上册,七年级
let,lɛt,允许；让,,,人教版七上,2,,,人教版 7年级上册,七年级
us,əs; ʌs,(we的宾格)我们,,,人教版七上,2,,,人教版 7年级上册,七年级
let's,lets,（ let us ） 让我们（一起）,,,人教版七上,2,,,人教版 7年级上册,七年级
go,go,去；走,,,人教版七上,2,,,人教版 7年级上册,七年级
we,wi,我们,,,人教版七上,2,,,人教版 7年级上册,七年级
late,let,迟到,,,人教版七上,2,,,人教版 7年级上册,七年级
has,hæz,(have的第三人称单数形式)有,,,人教版七上,2,,,人教版 7年级上册,七年级
get,ɡɛt,去取（或带来）；得到,,,人教版七上,2,,,人教版 7年级上册,七年级
great,ɡret,大量的；很大程度的,,,人教版七上,2,,,人教版 7年级上册,七年级
play,ple,玩耍；参加（比赛或运动）,,,人教版七上,2,,,人教版 7年级上册,七年级
sound,saʊnd,听起来好像,,,人教版七上,2,,,人教版 7年级上册,七年级
interesting,'ɪntrəstɪŋ,有趣的,,,人教版七上,2,,,人教版 7年级上册,七年级
boring,'bɔrɪŋ,没趣的；令人厌倦的,,,人教版七上,2,,,人教版 7年级上册,七年级
fun,fʌn,使人快乐的乐趣；快乐,,,人教版七上,2,,,人教版 7年级上册,七年级
difficult,ˈdɪfəkəlt,困难的,,,人教版七上,2,,,人教版 7年级上册,七年级
relaxing,rɪ'læksɪŋ,轻松的；令人放松的,,,人教版七上,2,,,人教版 7年级上册,七年级
watch.,wɑtʃ,注视；观看,,,人教版七上,2,,,人教版 7年级上册,七年级
TV,ˌti vi,(television) 电视；电视机,,,人教版七上,2,,,人教版 7年级上册,七年级
watch TV,,看电视,,,人教版七上,2,,,人教版 7年级上册,七年级
same,sem,相同的,,,人教版七上,2,,,人教版 7年级上册,七年级
love,lʌv,爱；喜爱；（尤指对家人、好友的）爱，关心，关爱,,,人教版七上,2,,,人教版 7年级上册,七年级
with,wɪð; wɪθ,和...在一起；中文释义: 带有；中文释义: 使用,,,人教版七上,2,,,人教版 7年级上册,七年级
sport,spɔrt,体育运动,,,人教版七上,2,,,人教版 7年级上册,七年级
them,ðɛm; ðəm,(they的宾格)他(她、它)们,,,人教版七上,2,,,人教版 7年级上册,七年级
only,onlɪ,只；仅,,,人教版七上,2,,,人教版 7年级上册,七年级
like,laɪk,喜欢；喜爱,,,人教版七上,2,,,人教版 7年级上册,七年级
easy,'izi,容易的；不费力的,,,人教版七上,2,,,人教版 7年级上册,七年级
after,'æftɚ,在...以后,,,人教版七上,2,,,人教版 7年级上册,七年级
class,klæs,（一节）课，上课时间；班；班级,,,人教版七上,2,,,人教版 7年级上册,七年级
classmate,'klæsmet,同班同学,,,人教版七上,2,,,人教版 7年级上册,七年级
banana,bə'nænə,香蕉,,,人教版七上,2,,,人教版 7年级上册,七年级
hamburger,hæmbɝ​ɡɚ,汉堡包,,,人教版七上,2,,,人教版 7年级上册,七年级
tomato,tə'meto,西红柿,,,人教版七上,2,,,人教版 7年级上册,七年级
ice-cream,'aɪskrim,冰激凌,,,人教版七上,2,,,人教版 7年级上册,七年级
salad,'sæləd,沙拉,,,人教版七上,2,,,人教版 7年级上册,七年级
strawberry,'strɔbɛri,草莓,,,人教版七上,2,,,人教版 7年级上册,七年级
pear,pɛr,梨,,,人教版七上,2,,,人教版 7年级上册,七年级
milk,mɪlk,牛奶,,,人教版七上,2,,,人教版 7年级上册,七年级
bread,brɛd,面包,,,人教版七上,2,,,人教版 7年级上册,七年级
birthday,'bɝθde,生日,,,人教版七上,2,,,人教版 7年级上册,七年级
dinner,'dɪnɚ,(中午或晚上吃的)正餐,,,人教版七上,2,,,人教版 7年级上册,七年级
week,wik,周；星期,,,人教版七上,2,,,人教版 7年级上册,七年级
think about,,思考；思索,,,人教版七上,2,,,人教版 7年级上册,七年级
food,fud,食物,,,人教版七上,2,,,人教版 7年级上册,七年级
sure,ʃʊər; ʃʊr,当然；肯定；一定,,,人教版七上,2,,,人教版 7年级上册,七年级
How about...?,,(提出建议)......怎么样？,,,人教版七上,2,,,人教版 7年级上册,七年级
burger,,(hamburger)汉堡包,,,人教版七上,2,,,人教版 7年级上册,七年级
vegetable,ˈvɛdʒtəbl,蔬菜,,,人教版七上,2,,,人教版 7年级上册,七年级
fruit,frut,水果,,,人教版七上,2,,,人教版 7年级上册,七年级
right,raɪt,正确的；适当的,,,人教版七上,2,,,人教版 7年级上册,七年级
apple,'æpl,苹果,,,人教版七上,2,,,人教版 7年级上册,七年级
then,ðɛn,当时，那时；到时候，届时,,,人教版七上,2,,,人教版 7年级上册,七年级
egg,ɛɡ,蛋；鸡蛋,,,人教版七上,2,,,人教版 7年级上册,七年级
carrot,'kærət,胡萝卜,,,人教版七上,2,,,人教版 7年级上册,七年级
rice,raɪs,大米；米饭,,,人教版七上,2,,,人教版 7年级上册,七年级
chicken,ˈtʃɪkɪn,鸡肉,,,人教版七上,2,,,人教版 7年级上册,七年级
so,so,(引出评论或问题)那么,,,人教版七上,2,,,人教版 7年级上册,七年级
breakfast,'brɛkfəst,早餐；早饭,,,人教版七上,2,,,人教版 7年级上册,七年级
lunch,lʌntʃ,午餐,,,人教版七上,2,,,人教版 7年级上册,七年级
star,stɑr,星星；明星,,,人教版七上,2,,,人教版 7年级上册,七年级
eat,it,吃,,,人教版七上,2,,,人教版 7年级上册,七年级
well.,wɛl,好；令人满意地,,,人教版七上,2,,,人教版 7年级上册,七年级
habit,'hæbɪt,习惯,,,人教版七上,2,,,人教版 7年级上册,七年级
healthy,'hɛlθi,健康的,,,人教版七上,2,,,人教版 7年级上册,七年级
really,ˈriəˌli， ˈrili,真正地,,,人教版七上,2,,,人教版 7年级上册,七年级
question,'kwɛstʃən,问题,,,人教版七上,2,,,人教版 7年级上册,七年级
want,wɔ:nt; wɔnt,需要；想要,,,人教版七上,2,,,人教版 7年级上册,七年级
be,bi,和现在分词构成动词的进行时态,,,人教版七上,2,,,人教版 7年级上册,七年级
fat,fæt,肥的；肥胖的,,,人教版七上,2,,,人教版 7年级上册,七年级
much,mʌtʃ,许多；大量；,,,人教版七上,2,,,人教版 7年级上册,七年级
How much...?,,(购物时)......多少钱？,,,人教版七上,2,,,人教版 7年级上册,七年级
sock,sɑk,短袜,,,人教版七上,2,,,人教版 7年级上册,七年级
T-shirt,'ti，ʃɝt,T恤衫,,,人教版七上,2,,,人教版 7年级上册,七年级
shorts,ʃɔrts,(pl) 短裤,,,人教版七上,2,,,人教版 7年级上册,七年级
sweater,'swɛtɚ,毛衣,,,人教版七上,2,,,人教版 7年级上册,七年级
trousers,'traʊzɚz,(pl) 裤子,,,人教版七上,2,,,人教版 7年级上册,七年级
shoe,ʃu,鞋,,,人教版七上,2,,,人教版 7年级上册,七年级
skirt,skɝt,裙子,,,人教版七上,2,,,人教版 7年级上册,七年级
dollar,'dɑlɚ,元(美国、等国的货币符号为$),,,人教版七上,2,,,人教版 7年级上册,七年级
big,bɪɡ,大的；大号的,,,人教版七上,2,,,人教版 7年级上册,七年级
small,smɔl,小的；小号的,,,人教版七上,2,,,人教版 7年级上册,七年级
short,ʃɔrt,短的；矮的,,,人教版七上,2,,,人教版 7年级上册,七年级
long,lɔŋ,长的,,,人教版七上,2,,,人教版 7年级上册,七年级
woman,'wʊmən,女子,,,人教版七上,2,,,人教版 7年级上册,七年级
Can I help you?,,我能帮您吗？,,,人教版七上,2,,,人教版 7年级上册,七年级
need,nid,需要,,,人教版七上,2,,,人教版 7年级上册,七年级
look,lʊk,看；看上去,,,人教版七上,2,,,人教版 7年级上册,七年级
pair,pɛr,一双；一对,,,人教版七上,2,,,人教版 7年级上册,七年级
take,tek,拿；取,,,人教版七上,2,,,人教版 7年级上册,七年级
Here you are.,,给你。,,,人教版七上,2,,,人教版 7年级上册,七年级
ten,tɛn,十,,,人教版七上,2,,,人教版 7年级上册,七年级
eleven,ɪ'lɛvn,十一,,,人教版七上,2,,,人教版 7年级上册,七年级
twelve,twɛlv,十二,,,人教版七上,2,,,人教版 7年级上册,七年级
thirteen,'θɝ'tin,十三,,,人教版七上,2,,,人教版 7年级上册,七年级
fifteen,，fɪf'tin,十五,,,人教版七上,2,,,人教版 7年级上册,七年级
eighteen,，e'tin,十八,,,人教版七上,2,,,人教版 7年级上册,七年级
twenty,'twɛnti,二十,,,人教版七上,2,,,人教版 7年级上册,七年级
thirty,'θɝti,三十,,,人教版七上,2,,,人教版 7年级上册,七年级
Mr.,'mistə,先生,,,人教版七上,2,,,人教版 7年级上册,七年级
clothes,kloz,(pl) 衣服；服装,,,人教版七上,2,,,人教版 7年级上册,七年级
store,stɔr,商店,,,人教版七上,2,,,人教版 7年级上册,七年级
buy,baɪ,购买；买,,,人教版七上,2,,,人教版 7年级上册,七年级
sale,sel,特价销售；出售,,,人教版七上,2,,,人教版 7年级上册,七年级
sell,sɛl,出售；销售；卖,,,人教版七上,2,,,人教版 7年级上册,七年级
all,ɔl,所有的；全部的,,,人教版七上,2,,,人教版 7年级上册,七年级
very,ˈvɛrɪ,很；非常,,,人教版七上,2,,,人教版 7年级上册,七年级
price,praɪs,价格,,,人教版七上,2,,,人教版 7年级上册,七年级
boy,bɔɪ,男孩,,,人教版七上,2,,,人教版 7年级上册,七年级
a pair of,,一双,,,人教版七上,2,,,人教版 7年级上册,七年级
when,hwen; hwɛn,(疑问副词)什么时候,,,人教版七上,2,,,人教版 7年级上册,七年级
month,mʌnθ,月；月份,,,人教版七上,2,,,人教版 7年级上册,七年级
January,'dʒænjʊ'ɛri,一月,,,人教版七上,2,,,人教版 7年级上册,七年级
February,ˈfebrʊerɪ;'fɛbrʊɛrɪ,二月,,,人教版七上,2,,,人教版 7年级上册,七年级
