text,phonetic,meaning,example,audio,tag,difficulty,root,inflections,source,grade
wow,wou,呀,,,人教版四上,1,,,人教版PEP 四年级上册,四年级
lost,lɔst,丢失,,,人教版四上,1,,,人教版PEP 四年级上册,四年级
so much,,非常地,,,人教版四上,1,,,人教版PEP 四年级上册,四年级
cute,kjʊt,可爱的,,,人教版四上,1,,,人教版PEP 四年级上册,四年级
strong,strɔŋ,强壮的,,,人教版四上,1,,,人教版PEP 四年级上册,四年级
friendly,ˈfrɛndlɪ,友好的,,,人教版四上,1,,,人教版PEP 四年级上册,四年级
quiet,'kwaɪət,安静的,,,人教版四上,1,,,人教版PEP 四年级上册,四年级
hair,hɛr,头发,,,人教版四上,1,,,人教版PEP 四年级上册,四年级
shoe,ʃu,鞋,,,人教版四上,1,,,人教版PEP 四年级上册,四年级
glasses,'glæsɪz,眼镜,,,人教版四上,1,,,人教版PEP 四年级上册,四年级
his,hɪz,他的,,,人教版四上,1,,,人教版PEP 四年级上册,四年级
or,ɔr,或者,,,人教版四上,1,,,人教版PEP 四年级上册,四年级
right,raɪt,对的,,,人教版四上,1,,,人教版PEP 四年级上册,四年级
hat,hæt,帽子,,,人教版四上,1,,,人教版PEP 四年级上册,四年级
her,hɚ,她的,,,人教版四上,1,,,人教版PEP 四年级上册,四年级
bedroom,'bɛdrum,卧室,,,人教版四上,1,,,人教版PEP 四年级上册,四年级
living room,'lɪvɪŋ rum,客厅,,,人教版四上,1,,,人教版PEP 四年级上册,四年级
study,'stʌdi,书房,,,人教版四上,1,,,人教版PEP 四年级上册,四年级
kitchen,'kɪtʃɪn,厨房,,,人教版四上,1,,,人教版PEP 四年级上册,四年级
bathroom,'bæθrum,浴室,,,人教版四上,1,,,人教版PEP 四年级上册,四年级
bed,bɛd,床,,,人教版四上,1,,,人教版PEP 四年级上册,四年级
phone,fon,电话,,,人教版四上,1,,,人教版PEP 四年级上册,四年级
table,'tebl,桌子,,,人教版四上,1,,,人教版PEP 四年级上册,四年级
sofa,'sofə,长沙发,,,人教版四上,1,,,人教版PEP 四年级上册,四年级
fridge,frɪdʒ,冰箱,,,人教版四上,1,,,人教版PEP 四年级上册,四年级
find,faɪnd,找到,,,人教版四上,1,,,人教版PEP 四年级上册,四年级
them,ðɛm; ðəm,他们,,,人教版四上,1,,,人教版PEP 四年级上册,四年级
beef,bif,牛肉,,,人教版四上,1,,,人教版PEP 四年级上册,四年级
chicken,ˈtʃɪkɪn,鸡肉,,,人教版四上,1,,,人教版PEP 四年级上册,四年级
noodles,ˈnudlz,面条,,,人教版四上,1,,,人教版PEP 四年级上册,四年级
soup,sup,汤,,,人教版四上,1,,,人教版PEP 四年级上册,四年级
vegetable,ˈvɛdʒtəbl,蔬菜,,,人教版四上,1,,,人教版PEP 四年级上册,四年级
chopsticks,'tʃɑp，stɪks,筷子,,,人教版四上,1,,,人教版PEP 四年级上册,四年级
bowl,bol,碗,,,人教版四上,1,,,人教版PEP 四年级上册,四年级
fork,fɔrk,餐叉,,,人教版四上,1,,,人教版PEP 四年级上册,四年级
knife,naɪf,刀,,,人教版四上,1,,,人教版PEP 四年级上册,四年级
spoon,spun,匙，勺子,,,人教版四上,1,,,人教版PEP 四年级上册,四年级
dinner,'dɪnɚ,正餐,,,人教版四上,1,,,人教版PEP 四年级上册,四年级
ready,'rɛdi,准备好,,,人教版四上,1,,,人教版PEP 四年级上册,四年级
help yourself,,为（自己）取用,,,人教版四上,1,,,人教版PEP 四年级上册,四年级
pass,pæs,给,,,人教版四上,1,,,人教版PEP 四年级上册,四年级
try,traɪ,试,,,人教版四上,1,,,人教版PEP 四年级上册,四年级
parents,'pɛrənts,父母,,,人教版四上,1,,,人教版PEP 四年级上册,四年级
cousin,'kʌzn,同辈表亲,,,人教版四上,1,,,人教版PEP 四年级上册,四年级
uncle,'ʌŋkl,叔叔,,,人教版四上,1,,,人教版PEP 四年级上册,四年级
aunt,ænt,阿姨,,,人教版四上,1,,,人教版PEP 四年级上册,四年级
baby brother,,小弟弟,,,人教版四上,1,,,人教版PEP 四年级上册,四年级
doctor,'dɑktɚ,医生,,,人教版四上,1,,,人教版PEP 四年级上册,四年级
cook,kʊk,厨师,,,人教版四上,1,,,人教版PEP 四年级上册,四年级
driver,'draɪvɚ,司机,,,人教版四上,1,,,人教版PEP 四年级上册,四年级
farmer,'fɑmɚ,农民,,,人教版四上,1,,,人教版PEP 四年级上册,四年级
nurse,nɝs,护士,,,人教版四上,1,,,人教版PEP 四年级上册,四年级
people,'pipl,人们,,,人教版四上,1,,,人教版PEP 四年级上册,四年级
but,bʌt,但是,,,人教版四上,1,,,人教版PEP 四年级上册,四年级
little,'lɪtl,小的,,,人教版四上,1,,,人教版PEP 四年级上册,四年级
puppy,'pʌpi,小狗,,,人教版四上,1,,,人教版PEP 四年级上册,四年级
football player,,足球运动员,,,人教版四上,1,,,人教版PEP 四年级上册,四年级
job,dʒɒb,工作,,,人教版四上,1,,,人教版PEP 四年级上册,四年级
basketball,'bæskɪtbɔl,篮球,,,人教版四上,1,,,人教版PEP 四年级上册,四年级
