text,phonetic,meaning,example,audio,tag,difficulty,root,inflections,source,grade
letter,'lɛtɚ,信,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
live,laɪv；lɪv,居住,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
island,'aɪlənd,岛,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
always,'ɔlwez,总是,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
cave,kev,山洞,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
go swimming,,去游泳,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
win,wɪn,获胜,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
spring,sprɪŋ,春天,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
summer,'sʌmɚ,夏天,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
autumn,'ɔtəm,秋天,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
winter,'wɪntɚ,冬天,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
season,'sizn,季节,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
picnic,'pɪknɪk,野餐,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
go on a picnic,,去野餐,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
pick,pɪk,摘,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
pick apples,,摘苹果,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
snowman,'snomæn,雪人,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
make a snowman,,堆雪人,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
go swimming.,,去游泳,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
which,wɪtʃ,哪一个,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
best,bɛst,最,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
snow,sno,雪,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
good job,,做得好,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
because,bɪ'kɔz,因为,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
vacation,veˈkeʃən,假期,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
all,ɔl,完全,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
pink,pɪŋk,粉色,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
lovely,'lʌvli,可爱的,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
leaf,lif,叶子,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
fall,fɔl,落下,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
paint,pent,绘画,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
January,'dʒænjʊ'ɛri,一月,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
February,ˈfebrʊerɪ;'fɛbrʊɛrɪ,二月,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
March,mɑrtʃ,三月,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
April,'eprəl,四月,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
May,me,五月,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
June,dʒun,六月,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
July,dʒʊˈlaɪ,七月,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
August,ɔˈɡʌst,八月,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
September,sɛp'tɛmbɚ,九月,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
October,ɑk'tobɚ,十月,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
November,no'vɛmbɚ,十一月,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
December,dɪ'sɛmbɚ,十二月,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
few,fju,不多,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
a few,,一些,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
thing,θɪŋ,事情,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
meet,mit,集会,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
sports meet,,运动会,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
Easter,istəʳ,复活节,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
trip,trɪp,旅行,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
year,yir,年,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
plant,plænt,种植,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
contest,kən'tɛst,比赛,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
the Great Wall,,长城,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
national,'næʃnəl,国家的,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
National Day,ˈnæʃənəl de,国庆日,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
American,əˈmɛrɪkən,美国的,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
Thanksgiving,,感恩节,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
Christmas,ˈkrɪsməs,圣诞节,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
holiday,'hɑləde,节日,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
game,ɡem,游戏,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
roll,rol,滚动,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
look for,,寻找,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
chocolate,ˈtʃɑkələt,巧克力,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
bunny,'bʌni,兔子,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
RSVP,,请赐复,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
by,baɪ,在⋯⋯之前,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
first,fɝst,第一,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
second,'sɛkənd,第二,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
third,θɝd,第三,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
fourth,fɔrθ,第四,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
fifth,fɪfθ,第五,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
twelfth,twɛlfθ,第十二,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
twentieth,ˈtwɛntɪɪθ,第二十,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
twenty-first,'twenti'fə:st,第二十一,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
twenty-third,,第二十三,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
thirtieth,'θɝtɪɪθ,第三十,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
special,ˈspɛʃəl,特殊的,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
fool,ful,蠢人,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
kitten,'kɪtn,小猫,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
diary,'daɪəri,日记,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
still,stɪl,仍然,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
noise,nɔɪz,噪音,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
fur,fɝ,动物皮毛,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
open,'opən,开着的,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
walk,wɔk,行走,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
mine,maɪn,我的,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
yours,jʊrz,你的,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
his,hɪz,他的,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
hers,hɝz,她的,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
theirs,ðɛrz,他们的,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
ours,ɑrz,我们的,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
climbing,'klaɪmɪŋ,攀登,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
eating,'itɪŋ,吃,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
playing,'pleɪŋ,玩,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
jumping,'dʒʌmpɪŋ,跳,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
drinking,'drɪŋkɪŋ,喝,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
sleeping,'slipɪŋ,睡觉,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
each,itʃ,每个,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
other,'ʌðɚ,其他,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
each other,,相互,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
excited,ɪk'saɪtɪd,兴奋地,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
like,laɪk,像⋯⋯那样,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
doing morning exercises,,做早操,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
having...class,,上⋯⋯课,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
eating lunch,,吃午饭,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
reading a book,,看书,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
listening to music,,听音乐,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
keep,kip,保持,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
keep to the right,,靠右,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
keep your desk clean,,保持课桌干净,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
talk quietly,,小声讲话,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
turn,tɝn,顺序,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
take turns,,按顺序来,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
bamboo,，bæm'bu,竹子,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
its,ɪts,它的,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
show,ʃo,指导，引导,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
anything,'ɛnɪ'θɪŋ,任何事物,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
else,ɛls,另外,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
exhibition,ˌɛksəˈbɪʃən,展览,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
say,se,说；讲,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
have a look,,看一看,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
sushi,'sʊʃi,寿司,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
teach,titʃ,教,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
sure,ʃʊər; ʃʊr,当然,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
Canadian,kə'nedɪən,加拿大的,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
Spanish,'spænɪʃ,西班牙的,,,人教版五下,1,,,人教版PEP 五年级下册,五年级
