text,phonetic,meaning,example,audio,tag,difficulty,root,inflections,source,grade
tomato,tə'meto,西红柿,,,人教版四下,1,,,人教版PEP 四年级下册,四年级
potato,pə'teto,马铃薯,,,人教版四下,1,,,人教版PEP 四年级下册,四年级
green beans,,豆角,,,人教版四下,1,,,人教版PEP 四年级下册,四年级
carrot,'kærət,胡萝卜,,,人教版四下,1,,,人教版PEP 四年级下册,四年级
horse,hɔrs,马,,,人教版四下,1,,,人教版PEP 四年级下册,四年级
cow,kaʊ,牛,,,人教版四下,1,,,人教版PEP 四年级下册,四年级
sheep,ʃip,绵羊,,,人教版四下,1,,,人教版PEP 四年级下册,四年级
hen,hɛn,母鸡,,,人教版四下,1,,,人教版PEP 四年级下册,四年级
these,ðiz,这些,,,人教版四下,1,,,人教版PEP 四年级下册,四年级
yum,jʌm,味道好,,,人教版四下,1,,,人教版PEP 四年级下册,四年级
animal,'ænɪml,动物,,,人教版四下,1,,,人教版PEP 四年级下册,四年级
those,ðoz,那些,,,人教版四下,1,,,人教版PEP 四年级下册,四年级
garden,'ɡɑrdn,花园,,,人教版四下,1,,,人教版PEP 四年级下册,四年级
farm,fɑrm,农场,,,人教版四下,1,,,人教版PEP 四年级下册,四年级
goat,ɡot,山羊,,,人教版四下,1,,,人教版PEP 四年级下册,四年级
eat,it,吃,,,人教版四下,1,,,人教版PEP 四年级下册,四年级
clothes,kloz,服装,,,人教版四下,1,,,人教版PEP 四年级下册,四年级
pants,pænts,裤子,,,人教版四下,1,,,人教版PEP 四年级下册,四年级
hat,hæt,帽子,,,人教版四下,1,,,人教版PEP 四年级下册,四年级
dress,drɛs,连衣裙,,,人教版四下,1,,,人教版PEP 四年级下册,四年级
skirt,skɝt,女裙,,,人教版四下,1,,,人教版PEP 四年级下册,四年级
coat,kot,大衣,,,人教版四下,1,,,人教版PEP 四年级下册,四年级
sweater,'swɛtɚ,毛衣,,,人教版四下,1,,,人教版PEP 四年级下册,四年级
sock,sɑk,短袜,,,人教版四下,1,,,人教版PEP 四年级下册,四年级
shorts,ʃɔrts,短裤,,,人教版四下,1,,,人教版PEP 四年级下册,四年级
jacket,'dʒækɪt,夹克衫,,,人教版四下,1,,,人教版PEP 四年级下册,四年级
shirt,ʃɝt,衬衫,,,人教版四下,1,,,人教版PEP 四年级下册,四年级
yours,jʊrz,你的,,,人教版四下,1,,,人教版PEP 四年级下册,四年级
whose,huz,谁的,,,人教版四下,1,,,人教版PEP 四年级下册,四年级
mine,maɪn,我的,,,人教版四下,1,,,人教版PEP 四年级下册,四年级
pack,pæk,收拾,,,人教版四下,1,,,人教版PEP 四年级下册,四年级
wait,wet,等待,,,人教版四下,1,,,人教版PEP 四年级下册,四年级
glove,ɡlʌv,手套,,,人教版四下,1,,,人教版PEP 四年级下册,四年级
scarf,skɑrf,围巾,,,人教版四下,1,,,人教版PEP 四年级下册,四年级
umbrella,ʌm'brɛlə,伞,,,人教版四下,1,,,人教版PEP 四年级下册,四年级
sunglasses,'sʌnɡlæsɪz,太阳镜,,,人教版四下,1,,,人教版PEP 四年级下册,四年级
pretty,ˈprɪtɪ,美丽的,,,人教版四下,1,,,人教版PEP 四年级下册,四年级
expensive,ɪk'spɛnsɪv,贵的,,,人教版四下,1,,,人教版PEP 四年级下册,四年级
cheap,tʃip,便宜的,,,人教版四下,1,,,人教版PEP 四年级下册,四年级
nice,naɪs,好的,,,人教版四下,1,,,人教版PEP 四年级下册,四年级
try on,,试穿,,,人教版四下,1,,,人教版PEP 四年级下册,四年级
size,saɪz,尺码,,,人教版四下,1,,,人教版PEP 四年级下册,四年级
of course,,当然,,,人教版四下,1,,,人教版PEP 四年级下册,四年级
too,tu,太,,,人教版四下,1,,,人教版PEP 四年级下册,四年级
just,dʒʌst,正好,,,人教版四下,1,,,人教版PEP 四年级下册,四年级
how much,haʊ mʌtʃ,多少钱,,,人教版四下,1,,,人教版PEP 四年级下册,四年级
eighty,ˈeti,八十,,,人教版四下,1,,,人教版PEP 四年级下册,四年级
dollar,'dɑlɚ,元,,,人教版四下,1,,,人教版PEP 四年级下册,四年级
sale,sel,特价销售,,,人教版四下,1,,,人教版PEP 四年级下册,四年级
more,mɔr,更多的,,,人教版四下,1,,,人教版PEP 四年级下册,四年级
us,əs; ʌs,我们,,,人教版四下,1,,,人教版PEP 四年级下册,四年级
