text,phonetic,meaning,example,audio,tag,difficulty,root,inflections,source,grade
warmth,wɔrmθ,暖和；温暖,,,人教版高中选修6,3,,,人教版 高中选修6,高中
try out,,测试；试验,,,人教版高中选修6,3,,,人教版 高中选修6,高中
scholarship,'skɑlɚʃɪp,奖学金,,,人教版高中选修6,3,,,人教版 高中选修6,高中
pianist,'pɪənɪst,钢琴家；钢琴演奏者,,,人教版高中选修6,3,,,人教版 高中选修6,高中
violinist,，vaɪə'lɪnɪst,小提琴演奏者,,,人教版高中选修6,3,,,人教版 高中选修6,高中
let out,,发出,,,人教版高中选修6,3,,,人教版 高中选修6,高中
load,lod,负担；负荷物（尤指沉重的）,,,人教版高中选修6,3,,,人教版 高中选修6,高中
cigarette,ˌsɪɡəˈrɛt， ˈsɪɡəˌrɛt,香烟；纸烟,,,人教版高中选修6,3,,,人教版 高中选修6,高中
alcohol,'ælkəhɔl,酒；酒精,,,人教版高中选修6,3,,,人教版 高中选修6,高中
alcoholic,，ælkə'hɔlɪk,酒精的,,,人教版高中选修6,3,,,人教版 高中选修6,高中
abuse,ə'bjus,虐待；滥用；虐待；滥用,,,人教版高中选修6,3,,,人教版 高中选修6,高中
fitness,ˈfɪtnɪs,健康,,,人教版高中选修6,3,,,人教版 高中选修6,高中
sexual,sɛkʃʊəl,性的；性别的,,,人教版高中选修6,3,,,人教版 高中选修6,高中
stress,strɛs,压力；重音,,,人教版高中选修6,3,,,人教版 高中选修6,高中
stressful,'strɛsfl,产生压力的；紧张的,,,人教版高中选修6,3,,,人教版 高中选修6,高中
obesity,o'bisəti,（过度）肥胖；肥胖症,,,人教版高中选修6,3,,,人教版 高中选修6,高中
adolescent,，ædə'lɛsnt,青少年；青春期的,,,人教版高中选修6,3,,,人教版 高中选修6,高中
adolescence,，ædə'lɛsns,青春期,,,人教版高中选修6,3,,,人教版 高中选修6,高中
ban,bæn,取缔，查禁，禁止；禁止，禁令,,,人教版高中选修6,3,,,人教版 高中选修6,高中
due,du,预定的；欠款的,,,人教版高中选修6,3,,,人教版 高中选修6,高中
due to,,由于……,,,人教版高中选修6,3,,,人教版 高中选修6,高中
tough,tʌf,困难的,,,人教版高中选修6,3,,,人教版 高中选修6,高中
addicted,ə'dɪktɪd,入了迷的；上了瘾的,,,人教版高中选修6,3,,,人教版 高中选修6,高中
addicted to,,对……有瘾,,,人教版高中选修6,3,,,人教版 高中选修6,高中
nicotine,'nɪkətɪn,尼古丁,,,人教版高中选修6,3,,,人教版 高中选修6,高中
accustom,ə'kʌstəm,使习惯于,,,人教版高中选修6,3,,,人教版 高中选修6,高中
accustomed,ə'kʌstəmd,惯常的；习惯了的,,,人教版高中选修6,3,,,人教版 高中选修6,高中
accustomed to,,习惯于……,,,人教版高中选修6,3,,,人教版 高中选修6,高中
withdrawal,wɪð'drɔəl,撤退；收回；戒毒（或脱瘾）过程,,,人教版高中选修6,3,,,人教版 高中选修6,高中
bad-tempered,'bæd，tempəd,脾气暴躁的；易怒的,,,人教版高中选修6,3,,,人教版 高中选修6,高中
automatic,'ɔtə'mætɪk,自动的,,,人教版高中选修6,3,,,人教版 高中选修6,高中
automatically,，ɔ:tə'mætikəli,自动地；无意识地,,,人教版高中选修6,3,,,人教版 高中选修6,高中
mental,'mɛntl,精神的,,,人教版高中选修6,3,,,人教版 高中选修6,高中
mentally,'mɛntli,精神上；智力上,,,人教版高中选修6,3,,,人教版 高中选修6,高中
quit,kwɪt,离开；停止（做某事）,,,人教版高中选修6,3,,,人教版 高中选修6,高中
effect,ɪ'fɛkt,影响；结果,,,人教版高中选修6,3,,,人教版 高中选修6,高中
lung,lʌŋ,肺,,,人教版高中选修6,3,,,人教版 高中选修6,高中
pregnant,'prɛɡnənt,怀孕的,,,人教版高中选修6,3,,,人教版 高中选修6,高中
abnormal,æbˈnɔːrml,异常的,,,人教版高中选修6,3,,,人教版 高中选修6,高中
breathless,'brɛθləs,气喘吁吁的,,,人教版高中选修6,3,,,人教版 高中选修6,高中
unfit,ʌn'fɪt,不健康的；不合适的；不合格的,,,人教版高中选修6,3,,,人教版 高中选修6,高中
strengthen,'strɛŋθn,加强；巩固；使坚强,,,人教版高中选修6,3,,,人教版 高中选修6,高中
resolve,rɪ'zɑlv,决心,,,人教版高中选修6,3,,,人教版 高中选修6,高中
decide on,,对……作出决定,,,人教版高中选修6,3,,,人教版 高中选修6,高中
packet,'pækɪt,小包；小盒,,,人教版高中选修6,3,,,人教版 高中选修6,高中
feel like,,想要（做）……,,,人教版高中选修6,3,,,人教版 高中选修6,高中
feel like doing,,想要（做）……,,,人教版高中选修6,3,,,人教版 高中选修6,高中
relaxation,'rilæk'seʃən,放松，松弛,,,人教版高中选修6,3,,,人教版 高中选修6,高中
desperate,'dɛspərət,绝望的，拼命的,,,人教版高中选修6,3,,,人教版 高中选修6,高中
chemist,'kɛmɪst,化学家；药剂师,,,人教版高中选修6,3,,,人教版 高中选修6,高中
gum,ɡʌm,树胶,,,人教版高中选修6,3,,,人教版 高中选修6,高中
chewing gum,,口香糖,,,人教版高中选修6,3,,,人教版 高中选修6,高中
disappointed,'dɪsə'pɔɪntɪd,失望的；沮丧的,,,人教版高中选修6,3,,,人教版 高中选修6,高中
weaken,'wikən,(使)变弱；削弱；减弱,,,人教版高中选修6,3,,,人教版 高中选修6,高中
ashamed,ə'ʃemd,感到惭愧或羞耻的,,,人教版高中选修6,3,,,人教版 高中选修6,高中
comprehension,，kɑmprɪ'hɛnʃən,理解（力）,,,人教版高中选修6,3,,,人教版 高中选修6,高中
in spite of,,不顾；不管,,,人教版高中选修6,3,,,人教版 高中选修6,高中
take risks,,冒险,,,人教版高中选修6,3,,,人教版 高中选修6,高中
take a risk,,冒险,,,人教版高中选修6,3,,,人教版 高中选修6,高中
get into,,陷入；染上（坏习惯）,,,人教版高中选修6,3,,,人教版 高中选修6,高中
etc,ɪt'sɛtərə， ɛt-,诸如此类的事物；等等；et cetera的缩写,,,人教版高中选修6,3,,,人教版 高中选修6,高中
appendix,ə'pɛndɪks,附录；附件,,,人教版高中选修6,3,,,人教版 高中选修6,高中
illegal,ɪ'ligl,不合法的；违法的,,,人教版高中选修6,3,,,人教版 高中选修6,高中
pill,pɪl,药丸；药片,,,人教版高中选修6,3,,,人教版 高中选修6,高中
robbery,'rɑbəri,抢劫；盗窃,,,人教版高中选修6,3,,,人教版 高中选修6,高中
slippery,'slɪpəri,滑的,,,人教版高中选修6,3,,,人教版 高中选修6,高中
HIV,,人体免疫缺损病毒（艾滋病病毒）；（Human Immunodeficiency Virus）的缩写,,,人教版高中选修6,3,,,人教版 高中选修6,高中
AIDS,edz,艾滋病（后天免疫缺损综合症）；（Acquired Immune Deficiency Syndrome）的缩写,,,人教版高中选修6,3,,,人教版 高中选修6,高中
at risk,,处境危险；遭受危险,,,人教版高中选修6,3,,,人教版 高中选修6,高中
SARS,,非典型性肺炎；（Severe Acute Respiratory Syndromes）的缩写,,,人教版高中选修6,3,,,人教版 高中选修6,高中
immune,ɪ'mjʊn,有免疫力的,,,人教版高中选修6,3,,,人教版 高中选修6,高中
survival,sɚ'vaɪvl,幸存,,,人教版高中选修6,3,,,人教版 高中选修6,高中
sex,sɛks,性别,,,人教版高中选修6,3,,,人教版 高中选修6,高中
fluid,'fluɪd,液体；流体,,,人教版高中选修6,3,,,人教版 高中选修6,高中
inject,ɪn'dʒɛkt,注射,,,人教版高中选修6,3,,,人教版 高中选修6,高中
injection,ɪn'dʒɛkʃən,注射,,,人教版高中选修6,3,,,人教版 高中选修6,高中
needle,'nidl,针；（注射器的）针头,,,人教版高中选修6,3,,,人教版 高中选修6,高中
spill,spɪl,使溢出；使洒落,,,人教版高中选修6,3,,,人教版 高中选修6,高中
male,mel,男性的；雄性的；雄性,,,人教版高中选修6,3,,,人教版 高中选修6,高中
female,'fimel,女性的；雌性的；雌性,,,人教版高中选修6,3,,,人教版 高中选修6,高中
condom,'kɑndəm,避孕套,,,人教版高中选修6,3,,,人教版 高中选修6,高中
homosexual,，homə'sɛkʃuəl,同性恋；同性恋的,,,人教版高中选修6,3,,,人教版 高中选修6,高中
prejudice,'prɛdʒədɪs,偏见；成见,,,人教版高中选修6,3,,,人教版 高中选修6,高中
judgement,'dʒʌdʒmənt,判断，决定,,,人教版高中选修6,3,,,人教版 高中选修6,高中
disco,'dɪsko,迪斯科舞会；迪斯科舞厅,,,人教版高中选修6,3,,,人教版 高中选修6,高中
abortion,ə'bɔrʃən,流产,,,人教版高中选修6,3,,,人教版 高中选修6,高中
cigar,sɪ'ɡɑr,雪茄烟,,,人教版高中选修6,3,,,人教版 高中选修6,高中
embarrassed,ɪm'bærəst,难堪的，尴尬的,,,人教版高中选修6,3,,,人教版 高中选修6,高中
awkward,'ɔkwɚd,令人尴尬的，使人难堪的,,,人教版高中选修6,3,,,人教版 高中选修6,高中
consume,kənˈsum,消耗；消费；吃；喝,,,人教版高中选修6,3,,,人教版 高中选修6,高中
renewable,rɪ'nuəbl,能再生的；可更新的,,,人教版高中选修6,3,,,人教版 高中选修6,高中
greenhouse,'ɡrinhaʊs,温室；花房,,,人教版高中选修6,3,,,人教版 高中选修6,高中
Fahrenheit,'færən'haɪt,华氏的；华氏温度,,,人教版高中选修6,3,,,人教版 高中选修6,高中
come about,,发生；造成,,,人教版高中选修6,3,,,人教版 高中选修6,高中
Sophie,,索菲（女名）,,,人教版高中选修6,3,,,人教版 高中选修6,高中
Armstrong,'ɑ:mstrɔŋ,阿姆斯特朗（姓）,,,人教版高中选修6,3,,,人教版 高中选修6,高中
graph,ɡræf,图表；坐标图；曲线图,,,人教版高中选修6,3,,,人教版 高中选修6,高中
random,'rændəm,随意的，任意的，随机的,,,人教版高中选修6,3,,,人教版 高中选修6,高中
phenomenon,fə'nɑmɪnən,现象,,,人教版高中选修6,3,,,人教版 高中选修6,高中
subscribe,səb'skraɪb,(to)订阅，订购,,,人教版高中选修6,3,,,人教版 高中选修6,高中
subscribe to,,同意；赞成；订购,,,人教版高中选修6,3,,,人教版 高中选修6,高中
fossil,'fɑsl,化石,,,人教版高中选修6,3,,,人教版 高中选修6,高中
fuel,'fjuəl,燃料,,,人教版高中选修6,3,,,人教版 高中选修6,高中
byproduct,'baɪ，prɑdəkt,副产品,,,人教版高中选修6,3,,,人教版 高中选修6,高中
Janice,'dʒænis,贾尼丝（女名）,,,人教版高中选修6,3,,,人教版 高中选修6,高中
Foster,'fɔstɚ,福斯特（姓或男名）,,,人教版高中选修6,3,,,人教版 高中选修6,高中
methane,'mɛθen,甲烷；沼气,,,人教版高中选修6,3,,,人教版 高中选修6,高中
Celsius,'sɛlsɪəs,(温度)摄氏的,,,人教版高中选修6,3,,,人教版 高中选修6,高中
quantity,'kwɑntəti,量；数量,,,人教版高中选修6,3,,,人教版 高中选修6,高中
quantities of,,大量的,,,人教版高中选修6,3,,,人教版 高中选修6,高中
tend,tɛnd,趋向；易于；照顾；护理,,,人教版高中选修6,3,,,人教版 高中选修6,高中
go up,,上升；增长；升起,,,人教版高中选修6,3,,,人教版 高中选修6,高中
Charles Keeling,,查尔斯•基林,,,人教版高中选修6,3,,,人教版 高中选修6,高中
measurement,'mɛʒɚmənt,尺寸；衡量；测量,,,人教版高中选修6,3,,,人教版 高中选修6,高中
per,pɚ,每；每一,,,人教版高中选修6,3,,,人教版 高中选修6,高中
data,'detə,资料；数据,,,人教版高中选修6,3,,,人教版 高中选修6,高中
result in,,导致,,,人教版高中选修6,3,,,人教版 高中选修6,高中
trend,trɛnd,趋势；倾向；走向,,,人教版高中选修6,3,,,人教版 高中选修6,高中
catastrophe,kə'tæstrəfi,大灾难；浩劫,,,人教版高中选修6,3,,,人教版 高中选修6,高中
flood,flʌd,洪水；水灾,,,人教版高中选修6,3,,,人教版 高中选修6,高中
drought,draʊt,旱灾；干旱,,,人教版高中选修6,3,,,人教版 高中选修6,高中
famine,'fæmɪn,饥荒,,,人教版高中选修6,3,,,人教版 高中选修6,高中
George Hambley,,乔治•汗布利,,,人教版高中选修6,3,,,人教版 高中选修6,高中
oppose,ə'poz,反对；阻碍,,,人教版高中选修6,3,,,人教版 高中选修6,高中
opposed,ə'pozd,反对的；对立的,,,人教版高中选修6,3,,,人教版 高中选修6,高中
be opposed to,,反对……,,,人教版高中选修6,3,,,人教版 高中选修6,高中
mild,maɪld,轻微的；暖和的；温柔的,,,人教版高中选修6,3,,,人教版 高中选修6,高中
environmental,ɪn，vaɪrən'mɛntl,环境的,,,人教版高中选修6,3,,,人教版 高中选修6,高中
environmentalist,ɪn，vaɪrən'mɛntəlɪst,环境保护论者,,,人教版高中选修6,3,,,人教版 高中选修6,高中
consequence,'kɑnsəkwɛns,结果；后果；影响,,,人教版高中选修6,3,,,人教版 高中选修6,高中
state,stet,陈述；说明,,,人教版高中选修6,3,,,人教版 高中选修6,高中
