text,phonetic,meaning,example,audio,tag,difficulty,root,inflections,source,grade
aeroplane,`erə，pleɪn,n. (英)飞机,,,高考3500,3,,,新课标高考词汇,高中
affair,əˈfeə(r),n. 事，事情,,,高考3500,3,,,新课标高考词汇,高中
affect,əˈfekt,vt. 影响,,,高考3500,3,,,新课标高考词汇,高中
affection,əˈfekʃ(ə)n,n. 喜爱，钟爱,,,高考3500,3,,,新课标高考词汇,高中
afford,əˈfɔːd,vt. 负担得起（……的费用）；抽得出（时间）；提供,,,高考3500,3,,,新课标高考词汇,高中
afraid,əˈfreɪd,a. 害怕的；担心,,,高考3500,3,,,新课标高考词汇,高中
Africa,ˈæfrɪkə,* n. 非洲,,,高考3500,3,,,新课标高考词汇,高中
African,ˈæfrɪkən,a. 非洲的，非洲人的 n. 非洲人,,,高考3500,3,,,新课标高考词汇,高中
after,ˈɑːftə(r),r ad. 在后；后来prep. 在…之后；在 后面 conj. 在…以后,,,高考3500,3,,,新课标高考词汇,高中
afternoon,ɑːftəˈnuːn,n. 下午，午后,,,高考3500,3,,,新课标高考词汇,高中
afterward,ˈɑːftəwəd,ad. 后来,,,高考3500,3,,,新课标高考词汇,高中
again,əˈɡeɪn,ad. 再一次；再，又,,,高考3500,3,,,新课标高考词汇,高中
against,əˈɡeɪnst,prep. 对着，反对,,,高考3500,3,,,新课标高考词汇,高中
age,eɪdʒ,n. 年龄；时代,,,高考3500,3,,,新课标高考词汇,高中
agency,ˈeɪdʒənsɪ,n. 代理机构,,,高考3500,3,,,新课标高考词汇,高中
agenda,əˈdʒendə,n. （会议）议程表，议事日程,,,高考3500,3,,,新课标高考词汇,高中
agent,ˈeɪdʒənt,n. 代理人，经济人,,,高考3500,3,,,新课标高考词汇,高中
aggression,ˈəɡreʃ(ə)n,n. 侵略,,,高考3500,3,,,新课标高考词汇,高中
aggressive,ˈəɡresɪv,a. 侵略的；咄咄逼人,,,高考3500,3,,,新课标高考词汇,高中
ago,əˈɡəʊ,ad. 以前,,,高考3500,3,,,新课标高考词汇,高中
agree,əˈɡriː,v. 同意；应允,,,高考3500,3,,,新课标高考词汇,高中
agreement,əˈɡriːmənt,n. 同意，一致；协定，协议,,,高考3500,3,,,新课标高考词汇,高中
agricultural,æɡrɪˈkʌltʃər(ə)l,a. 农业的,,,高考3500,3,,,新课标高考词汇,高中
agriculture,ˈæɡrɪkʌltʃə(r),n. 农业，农学,,,高考3500,3,,,新课标高考词汇,高中
ahead,əˈhed,ad. 在前，向前,,,高考3500,3,,,新课标高考词汇,高中
aid,eɪd,n. 援助；救护；辅助器具,,,高考3500,3,,,新课标高考词汇,高中
AIDS,eɪdz,n. 艾滋病,,,高考3500,3,,,新课标高考词汇,高中
aim,eɪm,n.目的；目标 v. 计划，打算；瞄准；针对,,,高考3500,3,,,新课标高考词汇,高中
air,eə(r),n. 空气；大气,,,高考3500,3,,,新课标高考词汇,高中
aircraft,ˈeəkrɑːft,n. 飞机 (单复数同),,,高考3500,3,,,新课标高考词汇,高中
airline,'ɛrlaɪn,n. 航空公司；航空系统,,,高考3500,3,,,新课标高考词汇,高中
airmail,ˈeəmeɪl,n. 航空邮件,,,高考3500,3,,,新课标高考词汇,高中
airplane,ˈeəpleɪn,n. （美）飞机,,,高考3500,3,,,新课标高考词汇,高中
airport,ˈeəpɔːt,n. 航空站，飞机场,,,高考3500,3,,,新课标高考词汇,高中
airspace,ˈeəspeɪs,n.领空，（某国的）空域,,,高考3500,3,,,新课标高考词汇,高中
alarm,əˈlɑːm,n. 警报,,,高考3500,3,,,新课标高考词汇,高中
album,ˈælbəm,n. 相册，影集，集邮簿,,,高考3500,3,,,新课标高考词汇,高中
alcohol,ˈælkəhɔl,n. 含酒精饮料，酒,,,高考3500,3,,,新课标高考词汇,高中
alcoholic,ælkəˈhɔlɪk,a. / n. 含酒精的，酒鬼,,,高考3500,3,,,新课标高考词汇,高中
algebra,ˈældʒɪbrə,n. 代数,,,高考3500,3,,,新课标高考词汇,高中
alike,əˈlaɪk,ad. 很相似地，同样地,,,高考3500,3,,,新课标高考词汇,高中
alive,əˈlaɪv,a. 活着的，存在的,,,高考3500,3,,,新课标高考词汇,高中
all,ɔːl,ad. 全部地 a. 全（部）;所有的;总;整 pron.全部;全体人员,,,高考3500,3,,,新课标高考词汇,高中
allergic,əˈlɜːdʒɪk,a. 过敏的，厌恶,,,高考3500,3,,,新课标高考词汇,高中
alley,ˈælɪ,n. 小巷，胡同,,,高考3500,3,,,新课标高考词汇,高中
allocate,ˈæləkeɪt,v. 拨给，划归，分配…给,,,高考3500,3,,,新课标高考词汇,高中
allow,əˈlaʊ,vt. 允许，准许,,,高考3500,3,,,新课标高考词汇,高中
allowance,əˈlaʊəns,n. 津贴，补助,,,高考3500,3,,,新课标高考词汇,高中
almost,ˈɔːlməʊst,ad. 几乎，差不多,,,高考3500,3,,,新课标高考词汇,高中
alone,əˈləʊn,a. 单独的，孤独的,,,高考3500,3,,,新课标高考词汇,高中
along,əˈlɔŋ; (US) əˈlɔŋ,ad. 向前；和…一起；一同 prep. 沿着；顺着,,,高考3500,3,,,新课标高考词汇,高中
alongside,əlɔŋˈsaɪd; (US) əlɔːŋˈsaɪd,ad.在…旁边，与…同时,,,高考3500,3,,,新课标高考词汇,高中
aloud,əˈlaʊd,ad. 大声地,,,高考3500,3,,,新课标高考词汇,高中
alphabet,ˈælfəbet,n. 字母表，字母,,,高考3500,3,,,新课标高考词汇,高中
already,ɔːlˈredɪ,ad. 已经,,,高考3500,3,,,新课标高考词汇,高中
also,ˈɔːlsəʊ,ad. 也,,,高考3500,3,,,新课标高考词汇,高中
alternative,ɔːlˈtɜːnətɪv,a.可供替代，非传统的,,,高考3500,3,,,新课标高考词汇,高中
although,ɔːlˈðəʊ,conj. 虽然，尽管,,,高考3500,3,,,新课标高考词汇,高中
altitude,ˈæltɪtjuːd; (US) ælˈtɪtuːd,n. 海拔高度,,,高考3500,3,,,新课标高考词汇,高中
altogether,ɔːltəˈɡeðə(r),ad. 总共,,,高考3500,3,,,新课标高考词汇,高中
aluminium,æljʊˈmɪnɪəm,n. （化）铝,,,高考3500,3,,,新课标高考词汇,高中
always,ˈɔːlweɪz,ad. 总是；一直；永远,,,高考3500,3,,,新课标高考词汇,高中
am,æm,v. be的人称形式之一 ,,,高考3500,3,,,新课标高考词汇,高中
a.m.,,n. 午前，上午【小写】,,,高考3500,3,,,新课标高考词汇,高中
amateur,ˈæmətə(r),a. 业余爱好的,,,高考3500,3,,,新课标高考词汇,高中
amaze,əˈmeɪz,v. 惊奇，惊叹；震惊,,,高考3500,3,,,新课标高考词汇,高中
amazing,əˈmeɪzɪŋ,a.惊奇，惊叹的;震惊的,,,高考3500,3,,,新课标高考词汇,高中
ambassador ambassadress,æmˈbæsədə(r),n.大使,,,高考3500,3,,,新课标高考词汇,高中
ambassadress,æmˈbæsədres,n.大使夫人；女大使,,,高考3500,3,,,新课标高考词汇,高中
ambiguous,æmˈbɪɡjʊəs,a. 模棱两可的,,,高考3500,3,,,新课标高考词汇,高中
ambition,æmˈbɪʃ(ə)n,n.目标，野心，雄心，抱负,,,高考3500,3,,,新课标高考词汇,高中
ambulance,ˈæmbjʊləns,n. 救护车,,,高考3500,3,,,新课标高考词汇,高中
America,əˈmerɪkə,* n. 美国；美洲,,,高考3500,3,,,新课标高考词汇,高中
American,əˈmerɪkən,a. 美国的；美国人的n. 美国人,,,高考3500,3,,,新课标高考词汇,高中
among,əˈmʌŋ,prep. 在…中间；在（三个以上）之间,,,高考3500,3,,,新课标高考词汇,高中
amount,əˈmaʊnt,n. / v. 金额，数量，总计,,,高考3500,3,,,新课标高考词汇,高中
ample,ˈæmp(ə)l,a. 足够的，丰裕的,,,高考3500,3,,,新课标高考词汇,高中
amuse,əˈmjuːz,vt. （使人）快乐，逗乐,,,高考3500,3,,,新课标高考词汇,高中
amusement,əˈmjuːzmənt,n. 娱乐,,,高考3500,3,,,新课标高考词汇,高中
analyze,`ænl，aɪz,v. 分析,,,高考3500,3,,,新课标高考词汇,高中
analysis,əˈnæləsɪs,n. 分析，分析结果,,,高考3500,3,,,新课标高考词汇,高中
ancestor,ˈænsəstə(r),n. 祖宗； 祖先,,,高考3500,3,,,新课标高考词汇,高中
anchor,'æŋkɚ,v. / n. 锚，抛锚,,,高考3500,3,,,新课标高考词汇,高中
ancient,ˈeɪnʃənt,a. 古代的，古老的,,,高考3500,3,,,新课标高考词汇,高中
and,ənd， ænd,conj. 和；又；而,,,高考3500,3,,,新课标高考词汇,高中
anecdote,ˈænɪkdəʊt,n. 逸事，趣闻,,,高考3500,3,,,新课标高考词汇,高中
anger,ˈæŋɡə(r),n. 怒，愤怒,,,高考3500,3,,,新课标高考词汇,高中
angle,ˈæŋɡ(ə)l,n. 角度,,,高考3500,3,,,新课标高考词汇,高中
angry,ˈænɡrɪ,a. 生气的，愤怒的,,,高考3500,3,,,新课标高考词汇,高中
animal,ˈænɪm(ə)l,n. 动物,,,高考3500,3,,,新课标高考词汇,高中
ankle,ˈæŋk(ə)l,n. 踝，踝关节,,,高考3500,3,,,新课标高考词汇,高中
anniversary,ænɪˈvɜːsərɪ,n. 周年纪念日,,,高考3500,3,,,新课标高考词汇,高中
announce,əˈnaʊns,vt. 宣布，宣告,,,高考3500,3,,,新课标高考词汇,高中
announcement,əˈnaʊnsmənt,n. 通告，通知,,,高考3500,3,,,新课标高考词汇,高中
annoy,əˈnɔɪ,vt. （使）烦恼,,,高考3500,3,,,新课标高考词汇,高中
annual,ˈænjʊəl,a. 每年的，年度的，一年一次的,,,高考3500,3,,,新课标高考词汇,高中
another,əˈnʌðə(r),a. 再一；另一；别的；不同的 pron. 另一个,,,高考3500,3,,,新课标高考词汇,高中
answer,ˈɑːnsə(r); (US) ˈænsər,n.回答，答复;回信;答案 v.回答，答复;回信;（作出）答案,,,高考3500,3,,,新课标高考词汇,高中
ant,ænt,n. 蚂蚁,,,高考3500,3,,,新课标高考词汇,高中
Antarctic,ænˈtɑːktɪk,a. 南极的,,,高考3500,3,,,新课标高考词汇,高中
the Antarctic,ænˈtɑːktɪk,南极,,,高考3500,3,,,新课标高考词汇,高中
Antarctica,ænˈtɑ:ktikə,* n. 南极洲,,,高考3500,3,,,新课标高考词汇,高中
antique,ænˈtiːk,n. 古董,,,高考3500,3,,,新课标高考词汇,高中
anxiety,æŋˈzaɪətɪ,n. 担忧，焦虑,,,高考3500,3,,,新课标高考词汇,高中
anxious,ˈæŋkʃəs,a. 忧虑的，焦急的,,,高考3500,3,,,新课标高考词汇,高中
any,ˈenɪ,pron. （无论）哪一个；哪些 任何的；（用于疑问句、否定句）一些；什么,,,高考3500,3,,,新课标高考词汇,高中
anybody,ˈenɪbɔdɪ,pron. 任何人，无论谁,,,高考3500,3,,,新课标高考词汇,高中
anyhow,ˈenɪhaʊ,ad. 不管怎样,,,高考3500,3,,,新课标高考词汇,高中
anyone,ˈenɪwʌn,pron. 任何人，无论谁,,,高考3500,3,,,新课标高考词汇,高中
anything,ˈenɪθɪŋ,pron. 什么事（物）；任何事（物）,,,高考3500,3,,,新课标高考词汇,高中
anyway,ˈenɪweɪ,y ad. 不管怎样,,,高考3500,3,,,新课标高考词汇,高中
anywhere,ˈenɪweə(r),ad. 任何地方,,,高考3500,3,,,新课标高考词汇,高中
apart,əˈpɑːt,ad， / a. 相隔，相距，除外,,,高考3500,3,,,新课标高考词汇,高中
apartment,əˈpɑːtmənt,n. （美）楼中单元房，一套房间；房间,,,高考3500,3,,,新课标高考词汇,高中
apologize,əˈpɔlədʒaɪz,vi. 道歉，谢罪,,,高考3500,3,,,新课标高考词汇,高中
apology,əˈpɔlədʒɪ,n. 道歉；歉意,,,高考3500,3,,,新课标高考词汇,高中
apparent,əˈpærənt,a. 显而易见,,,高考3500,3,,,新课标高考词汇,高中
appeal,əˈpiːl,v. 上诉，申诉，吸引力,,,高考3500,3,,,新课标高考词汇,高中
appear,əˈpɪə(r),vi. 出现,,,高考3500,3,,,新课标高考词汇,高中
appearance,əˈpɪərəns,n. 出现，露面；容貌,,,高考3500,3,,,新课标高考词汇,高中
appendix,əˈpendɪks,n. 附录，阑尾,,,高考3500,3,,,新课标高考词汇,高中
appetite,ˈæpɪtaɪt,n. 食欲，胃口,,,高考3500,3,,,新课标高考词汇,高中
applaud,əˈplɔːd,v. / n. 鼓掌，赞许，赞赏,,,高考3500,3,,,新课标高考词汇,高中
apple,ˈæp(ə)l,n. 苹果,,,高考3500,3,,,新课标高考词汇,高中
applicant,ˈæplɪkənt,n. 申请人,,,高考3500,3,,,新课标高考词汇,高中
application,æplɪˈkeɪʃ(ə)n,n. 申请,,,高考3500,3,,,新课标高考词汇,高中
apply,əˈplaɪ,v. 申请,,,高考3500,3,,,新课标高考词汇,高中
appoint,əˈpɔɪnt,v. 任命，委任，安排，确定（时间，地点）,,,高考3500,3,,,新课标高考词汇,高中
appointment,əˈpɔɪntmənt,n. 约会,,,高考3500,3,,,新课标高考词汇,高中
appreciate,əˈpriːʃɪeɪt,v. 欣赏； 感激,,,高考3500,3,,,新课标高考词汇,高中
appreciation,əpriːʃɪˈeɪʃ(ə)n,n. 欣赏，鉴定，评估,,,高考3500,3,,,新课标高考词汇,高中
approach,əˈprəʊtʃ,n. / v. 靠近，接近，建议，要求,,,高考3500,3,,,新课标高考词汇,高中
appropriate,əˈprəʊprɪət,a. 合适的，恰当的,,,高考3500,3,,,新课标高考词汇,高中
approve,əˈpruːv,v.赞成，同意，批准，通过,,,高考3500,3,,,新课标高考词汇,高中
approximately,əprɔksɪˈmətlɪ,ad.近似，大约,,,高考3500,3,,,新课标高考词汇,高中
apron,ˈeɪprən,n. （机场的）停机坪,,,高考3500,3,,,新课标高考词汇,高中
arbitrary,ˈɑːbɪtrərɪ; (US) ˈɑːrbɪtrerɪ,a. 随心所欲的，独裁的，专断的,,,高考3500,3,,,新课标高考词汇,高中
arch,ɑːtʃ,n. 拱，拱门,,,高考3500,3,,,新课标高考词汇,高中
architect,ˈɑːkɪtekt,n. 建筑师，设计师,,,高考3500,3,,,新课标高考词汇,高中
architecture,ˈɑːkɪtektʃə(r),n.建筑学，建筑设计，风格,,,高考3500,3,,,新课标高考词汇,高中
April,ˈeɪpr(ə)l,n. 4月,,,高考3500,3,,,新课标高考词汇,高中
Arab,ˈærəb,* a. 阿拉伯的 n. 阿拉伯人,,,高考3500,3,,,新课标高考词汇,高中
Arabic,ˈærəbɪk,a. 阿拉伯语的 n. 阿拉伯语,,,高考3500,3,,,新课标高考词汇,高中
Arctic,ˈɑːktɪk,a. 北极的,,,高考3500,3,,,新课标高考词汇,高中
the Arctic,ˈɑːktɪk,北极,,,高考3500,3,,,新课标高考词汇,高中
the Arctic Ocean,ˈɑːktɪk ˈəʊʃ(ə)n,北冰洋,,,高考3500,3,,,新课标高考词汇,高中
are,ɑː(r),v.(be) 是,,,高考3500,3,,,新课标高考词汇,高中
area,ˈeərɪə,n. 面积；地域，地方，区域；范围，领域,,,高考3500,3,,,新课标高考词汇,高中
argue,ˈɑːɡjuː,vi. 争辩， 争论,,,高考3500,3,,,新课标高考词汇,高中
argument,ˈɑːɡjʊmənt,n. 争论，辩论,,,高考3500,3,,,新课标高考词汇,高中
arise arose arisen,əˈraɪz,vi. 起来，升起；出现 【一般现在 过去式 过去分词】,,,高考3500,3,,,新课标高考词汇,高中
arithmetic,əˈrɪθmətɪk,n. 算术,,,高考3500,3,,,新课标高考词汇,高中
arm,ɑːm,n. 臂，支架 v. 以…装备，武装起来n. （美）武器，武力,,,高考3500,3,,,新课标高考词汇,高中
armchair,ɑːmˈtʃeə(r),n. 扶手椅,,,高考3500,3,,,新课标高考词汇,高中
army,ˈɑːmɪ,n. 军队,,,高考3500,3,,,新课标高考词汇,高中
around,əˈraʊnd,ad. 在周围；在附近prep. 在……周围；大约,,,高考3500,3,,,新课标高考词汇,高中
arrange,əˈreɪndʒ,v. 安排，布置,,,高考3500,3,,,新课标高考词汇,高中
arrangement,əˈreɪndʒmənt,n. 安排，布置,,,高考3500,3,,,新课标高考词汇,高中
arrest,əˈrest,v. 逮捕，拘留,,,高考3500,3,,,新课标高考词汇,高中
arrival,əˈraɪv(ə)l,n. 到来，到达,,,高考3500,3,,,新课标高考词汇,高中
arrive,əˈraɪv,vi. 到达；达到,,,高考3500,3,,,新课标高考词汇,高中
arrow,ˈærəʊ,n. 箭；箭头,,,高考3500,3,,,新课标高考词汇,高中
art,ɑːt,n. 艺术，美术；技艺,,,高考3500,3,,,新课标高考词汇,高中
article,ˈɑːtɪk(ə)l,n.文章;东西，物品;冠词,,,高考3500,3,,,新课标高考词汇,高中
artificial,ɑːtɪˈfɪʃ(ə)l,a. 人工的，人造的,,,高考3500,3,,,新课标高考词汇,高中
artist,ˈɑːtɪst,n.艺术家,,,高考3500,3,,,新课标高考词汇,高中
as,əz， æz,ad.& conj.像……一样；如同；因为 prep. 作为，当做,,,高考3500,3,,,新课标高考词汇,高中
ash,æʃ,n. 灰； 灰末,,,高考3500,3,,,新课标高考词汇,高中
ashamed,əˈʃeɪmd,a. 惭愧； 害臊,,,高考3500,3,,,新课标高考词汇,高中
Asia,ˈeɪʃə,* n. 亚洲,,,高考3500,3,,,新课标高考词汇,高中
Asian,ˈeɪʃ(ə)n， ˈeɪʒ(ə)n,a. 亚洲（人）的n. 亚洲人,,,高考3500,3,,,新课标高考词汇,高中
aside,əˈsaɪd,ad. 在旁边,,,高考3500,3,,,新课标高考词汇,高中
ask,ɑːsk,v. 问；请求，要求；邀请,,,高考3500,3,,,新课标高考词汇,高中
asleep,əˈsliːp,a. 睡着的，熟睡,,,高考3500,3,,,新课标高考词汇,高中
aspect,ˈæspekt,n. 方面，外观，外表,,,高考3500,3,,,新课标高考词汇,高中
assess,əˈses,v.评价，评定（性质，质量）,,,高考3500,3,,,新课标高考词汇,高中
assessment,əˈsesmənt,n. 看法，评价,,,高考3500,3,,,新课标高考词汇,高中
assist,əˈsɪst,v. 帮助，协助,,,高考3500,3,,,新课标高考词汇,高中
assistance,əˈsɪst(ə)ns,n. 帮助，援助，支持,,,高考3500,3,,,新课标高考词汇,高中
assistant,əˈsɪst(ə)nt,n. 助手，助理,,,高考3500,3,,,新课标高考词汇,高中
associate,əˈsəʊʃɪeɪt,v. 联想，联系,,,高考3500,3,,,新课标高考词汇,高中
association,əsəʊsɪˈeɪʃ(ə)n,n. 协会，社团，联系,,,高考3500,3,,,新课标高考词汇,高中
assume,əˈsjuːm; (US) əˈsuːm,v. 假定，假设,,,高考3500,3,,,新课标高考词汇,高中
assumption,əˈsʌmpʃ(ə)n,n. 假定，假设,,,高考3500,3,,,新课标高考词汇,高中
astonish,əˈstɔnɪʃ,vt. 使惊讶,,,高考3500,3,,,新课标高考词汇,高中
astronaut,ˈæstrənɔːt,n. 宇航员,,,高考3500,3,,,新课标高考词汇,高中
astronomer,əˈstrɔnəmə(r),n. 天文学家,,,高考3500,3,,,新课标高考词汇,高中
astronomy,əˈstrɔnəmɪ,n. 天文学,,,高考3500,3,,,新课标高考词汇,高中
