text,phonetic,meaning,example,audio,tag,difficulty,root,inflections,source,grade
visit,'vɪzɪt,拜访,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
film,fɪlm,电影,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
see a film,,看电影,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
trip,trɪp,旅行,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
take a trip,,去旅行,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
supermarket,'sʊpɚ'mɑrkɪt,超市,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
evening,'ivnɪŋ,晚上,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
tonight,tə'naɪt,今晚,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
tomorrow,tə'mɔro,明天,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
next week,nɛkst wik,下周,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
dictionary,'dɪkʃə'nɛri,词典,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
comic,'kɑmɪk,滑稽的,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
comic book,,连环画,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
word,wɝd,单词,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
word book,'wɝk'bʊk,单词书,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
post card,,明信片,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
lesson,'lɛsn,课,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
space,spes,太空,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
travel,'trævl,旅行,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
half,hæf,一半,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
price,praɪs,价格,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
Mid-Autumn Festival,,中秋节,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
together,tə'ɡɛðɚ,一起,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
get together,,聚会,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
mooncake,'munkeɪk,月饼,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
poem,'poəm,诗,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
moon,mun,月亮,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
studies,'stʌdiz,学习,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
puzzle,'pʌzl,谜,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
hiking,'haɪkɪŋ,远足,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
pen pal,,笔友,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
hobby,'hɑbi,业余爱好,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
jasmine,'dʒæzmɪn,茉莉,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
idea,aɪ'diə,主意,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
Canberra,'kænbərə,堪培拉,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
amazing,ə'mezɪŋ,令人惊奇的,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
shall,ʃəl,表示征求意见,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
goal,ɡol,射门,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
join,dʒɔɪn,加入,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
club,klʌb,俱乐部,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
share,ʃɛr,分享,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
factory,'fæktri,工厂,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
worker,'wɝkɚ,工人,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
postman,'postmən,邮递员,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
businessman,'bɪznəsmæn,商人,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
police officer,pəˈlis ˈɔfɪsɚ,警察,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
fisherman,'fɪʃɚmən,渔民,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
scientist,'saɪəntɪst,科学家,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
pilot,'paɪlət,飞行员,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
coach,kotʃ,教练,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
country,'kʌntri,国家,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
head teacher,,校长,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
sea,si,大海,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
stay,ste,保持,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
university,，junɪ'vɝsəti,大学,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
gym,dʒɪm,体育馆,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
if,ɪf,如果,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
reporter,rɪ'pɔrtɚ,记者,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
use,juz,使用,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
type,taɪp,打字,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
quickly,'kwɪkli,迅速地,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
secretary,'sɛkrətɛrɪ,秘书,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
angry,ˈæŋgrɪ,生气的,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
afraid,ə'fred,害怕,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
sad,sæd,难过的,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
worried,'wɝrɪd,担心的,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
happy,'hæpɪ,高兴的,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
see a doctor,,看病,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
wear.,wɛr,穿,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
more,mɔr,更多的,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
deep,dip,深的,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
breath,brɛθ,呼吸,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
take a deep breath,,深呼吸,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
count,kaʊnt,数数,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
count to ten,,数到十,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
chase,tʃeis,追赶,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
mice,maɪs,老鼠,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
bad,bæd,邪恶的,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
hurt,hɝ​t,受伤,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
ill,ɪl,有病,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
wrong,rɔŋ,有毛病,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
should,ʃəd; strong form ʃʊd,应该,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
feel,fil,觉得,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
well,wɛl,健康,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
sit,sɪt,坐,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
grass,ɡræs,草坪,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
ant,ænt,蚂蚁,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
worry,ˈwʌrɪ,担心,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
stuck,stʌk,陷住,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
mud,mʌd,泥,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
pull,pʊl,拉,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
everyone,'ɛvrɪwʌn,每人,,,人教版六上,1,,,人教版PEP 六年级上册,六年级
